epoch,con_loss,adv_loss,dic_loss
62,0.192,,
62,0.1448,,
62,0.269,,
62,0.259,,
62,0.2209,,
62,0.1802,,
62,0.1582,,
62,0.2685,,
62,0.1615,,
62,0.1404,,
62,0.1761,,
62,0.2113,,
62,0.1697,,
62,0.1459,,
62,0.2122,,
62,0.1741,,
62,0.1545,,
62,0.2004,,
62,0.2686,,
62,0.1921,,
62,0.2829,,
62,0.1698,,
62,0.1477,,
62,0.4454,,
62,0.1663,,
63,0.3107,,
63,0.2294,,
63,0.3572,,
63,0.3412,,
63,0.206,,
63,0.203,,
63,0.1447,,
63,0.1379,,
63,0.3141,,
63,0.182,,
63,0.2276,,
63,0.1618,,
63,0.1862,,
63,0.1111,,
63,0.2012,,
63,0.1238,,
63,0.2374,,
63,0.1848,,
63,0.157,,
63,0.1928,,
63,0.2396,,
63,0.295,,
63,0.144,,
63,0.1888,,
63,0.2083,,
63,0.1605,,
63,0.1313,,
63,0.1811,,
63,0.156,,
63,0.098,,
63,0.1971,,
63,0.1573,,
63,0.1411,,
63,0.1514,,
63,0.2152,,
63,0.1799,,
63,0.1253,,
63,0.1918,,
63,0.1505,,
63,0.1663,,
63,0.1961,,
63,0.2614,,
63,0.1881,,
63,0.2138,,
63,0.2554,,
63,0.1473,,
63,0.1783,,
63,0.1165,,
63,0.2173,,
63,0.207,,
64,0.2763,,
64,0.223,,
64,0.2395,,
64,0.1593,,
64,0.0576,,
64,0.1131,,
64,0.2025,,
64,0.2437,,
64,0.161,,
64,0.2473,,
64,0.201,,
64,0.1474,,
64,0.2706,,
64,0.1617,,
64,0.2074,,
64,0.1863,,
64,0.1553,,
64,0.3131,,
64,0.2383,,
64,0.1303,,
64,0.2303,,
64,0.1806,,
64,0.2189,,
64,0.3176,,
64,0.1622,,
64,0.1834,,
64,0.193,,
64,0.1831,,
64,0.329,,
64,0.1433,,
64,0.1173,,
64,0.1529,,
64,0.2455,,
64,0.4152,,
64,0.2818,,
64,0.302,,
64,0.261,,
64,0.1436,,
64,0.182,,
64,0.1942,,
64,0.2122,,
64,0.1368,,
64,0.2322,,
64,0.307,,
64,0.2006,,
64,0.25,,
64,0.1117,,
64,0.2904,,
64,0.1115,,
64,0.3085,,
65,0.2811,,
65,0.107,,
65,0.2151,,
65,0.214,,
65,0.1954,,
65,0.1704,,
65,0.2333,,
65,0.1839,,
65,0.173,,
65,0.1472,,
65,0.1845,,
65,0.1683,,
65,0.2426,,
65,0.2885,,
65,0.145,,
65,0.3272,,
65,0.2571,,
65,0.1992,,
65,0.1719,,
65,0.2146,,
65,0.2092,,
65,0.1872,,
65,0.2503,,
65,0.2487,,
65,0.135,,
65,0.2348,,
65,0.1273,,
65,0.3322,,
65,0.2226,,
65,0.1564,,
65,0.2655,,
65,0.2152,,
65,0.2696,,
65,0.2435,,
65,0.1555,,
65,0.2222,,
65,0.1401,,
65,0.149,,
65,0.1927,,
65,0.2656,,
65,0.1633,,
65,0.2589,,
65,0.2648,,
65,0.1836,,
65,0.2399,,
65,0.1293,,
65,0.1421,,
65,0.2408,,
65,0.1197,,
65,0.2187,,
66,0.2214,,
66,0.1835,,
66,0.1404,,
66,0.1811,,
66,0.2522,,
66,0.2693,,
66,0.1904,,
66,0.0967,,
66,0.2155,,
66,0.1437,,
66,0.1822,,
66,0.106,,
66,0.2634,,
66,0.1846,,
66,0.1955,,
66,0.211,,
66,0.1373,,
66,0.1459,,
66,0.2491,,
66,0.1597,,
66,0.1655,,
66,0.1713,,
66,0.1822,,
66,0.1799,,
66,0.1662,,
66,0.1709,,
66,0.2166,,
66,0.1358,,
66,0.179,,
66,0.1571,,
66,0.2989,,
66,0.1652,,
66,0.2483,,
66,0.1343,,
66,0.137,,
66,0.2201,,
66,0.1917,,
66,0.1869,,
66,0.2844,,
66,0.188,,
66,0.2798,,
66,0.2118,,
66,0.1336,,
66,0.1643,,
66,0.252,,
66,0.1053,,
66,0.1662,,
66,0.1936,,
66,0.2085,,
66,0.1647,,
67,0.209,,
67,0.1625,,
67,0.1904,,
67,0.176,,
67,0.3085,,
67,0.1465,,
67,0.1695,,
67,0.1217,,
67,0.1917,,
67,0.2053,,
67,0.1817,,
67,0.1912,,
67,0.1548,,
67,0.1868,,
67,0.2412,,
67,0.279,,
67,0.2857,,
67,0.194,,
67,0.3125,,
67,0.1946,,
67,0.2458,,
67,0.2595,,
67,0.1853,,
67,0.1432,,
67,0.199,,
67,0.2343,,
67,0.2631,,
67,0.2754,,
67,0.1845,,
67,0.2378,,
67,0.163,,
67,0.2074,,
67,0.2984,,
67,0.131,,
67,0.2069,,
67,0.1357,,
67,0.2295,,
67,0.2015,,
67,0.229,,
67,0.1801,,
67,0.1783,,
67,0.1656,,
67,0.1691,,
67,0.2402,,
67,0.2305,,
67,0.1492,,
67,0.1549,,
67,0.1458,,
67,0.1174,,
67,0.2775,,
68,0.183,,
68,0.2535,,
68,0.2743,,
68,0.2438,,
68,0.2757,,
68,0.1715,,
68,0.113,,
68,0.2391,,
68,0.1684,,
68,0.2109,,
68,0.134,,
68,0.2223,,
68,0.2256,,
68,0.2853,,
68,0.217,,
68,0.2053,,
68,0.1507,,
68,0.1417,,
68,0.1711,,
68,0.2578,,
68,0.2106,,
68,0.2719,,
68,0.1749,,
68,0.0835,,
68,0.3188,,
68,0.2839,,
68,0.181,,
68,0.1103,,
68,0.2403,,
68,0.1617,,
68,0.1331,,
68,0.298,,
68,0.1437,,
68,0.2167,,
68,0.2383,,
68,0.1449,,
68,0.2564,,
68,0.1642,,
68,0.3816,,
68,0.1072,,
68,0.2643,,
68,0.22,,
68,0.1226,,
68,0.1581,,
68,0.2101,,
68,0.0969,,
68,0.2291,,
68,0.2163,,
68,0.2009,,
68,0.1605,,
69,0.1726,,
69,0.2135,,
69,0.1558,,
69,0.1287,,
69,0.1328,,
69,0.1692,,
69,0.1515,,
69,0.2087,,
69,0.1622,,
69,0.1621,,
69,0.178,,
69,0.1535,,
69,0.2601,,
69,0.1372,,
69,0.2038,,
69,0.2127,,
69,0.1988,,
69,0.2177,,
69,0.1507,,
69,0.1997,,
69,0.1678,,
69,0.1989,,
69,0.1945,,
69,0.1994,,
69,0.206,,
69,0.2043,,
69,0.1651,,
69,0.3433,,
69,0.2327,,
69,0.2339,,
69,0.1622,,
69,0.2164,,
69,0.2054,,
69,0.1208,,
69,0.2424,,
69,0.1784,,
69,0.1445,,
69,0.2243,,
69,0.1449,,
69,0.1187,,
69,0.2187,,
69,0.2505,,
69,0.2119,,
69,0.1957,,
69,0.2088,,
69,0.2082,,
69,0.1618,,
69,0.129,,
69,0.1801,,
69,0.2556,,
70,0.2795,,
70,0.1619,,
70,0.1191,,
70,0.1887,,
70,0.1757,,
70,0.1702,,
70,0.1583,,
70,0.171,,
70,0.1904,,
70,0.2255,,
70,0.3361,,
70,0.1676,,
70,0.2885,,
70,0.2364,,
70,0.1821,,
70,0.2217,,
70,0.1422,,
70,0.1238,,
70,0.1545,,
70,0.164,,
70,0.2463,,
70,0.1553,,
70,0.1842,,
70,0.1767,,
70,0.1873,,
70,0.203,,
70,0.2072,,
70,0.233,,
70,0.1641,,
70,0.1984,,
70,0.1584,,
70,0.2439,,
70,0.198,,
70,0.2146,,
70,0.3414,,
70,0.1305,,
70,0.1115,,
70,0.1694,,
70,0.2067,,
70,0.2266,,
70,0.1968,,
70,0.2652,,
70,0.1487,,
70,0.2094,,
70,0.1747,,
70,0.1115,,
70,0.2316,,
70,0.128,,
70,0.1468,,
70,0.2212,,
71,0.1126,,
71,0.1891,,
71,0.2508,,
71,0.2773,,
71,0.1274,,
71,0.1568,,
71,0.1698,,
71,0.2134,,
71,0.1085,,
71,0.1761,,
71,0.1741,,
71,0.1744,,
71,0.2997,,
71,0.2038,,
71,0.2261,,
71,0.2599,,
71,0.1841,,
71,0.1121,,
71,0.1694,,
71,0.2664,,
71,0.1614,,
71,0.1832,,
71,0.1782,,
71,0.2513,,
71,0.1676,,
71,0.0969,,
71,0.116,,
71,0.1624,,
71,0.2021,,
71,0.1674,,
71,0.285,,
71,0.188,,
71,0.1848,,
71,0.2223,,
71,0.2537,,
71,0.1283,,
71,0.1801,,
71,0.1582,,
71,0.1515,,
71,0.2189,,
71,0.1973,,
71,0.1659,,
71,0.2895,,
71,0.1574,,
71,0.2597,,
71,0.308,,
71,0.1748,,
71,0.1827,,
71,0.1324,,
71,0.1724,,
72,0.3449,,
72,0.248,,
72,0.3062,,
72,0.1468,,
72,0.0856,,
72,0.1553,,
72,0.22,,
72,0.3104,,
72,0.1024,,
72,0.2054,,
72,0.1722,,
72,0.1695,,
72,0.2196,,
72,0.2609,,
72,0.3287,,
72,0.2246,,
72,0.2369,,
72,0.2144,,
72,0.215,,
72,0.0865,,
72,0.1807,,
72,0.2157,,
72,0.2175,,
72,0.2854,,
72,0.2171,,
72,0.2317,,
72,0.2858,,
72,0.1958,,
72,0.227,,
72,0.2081,,
72,0.142,,
72,0.2412,,
72,0.2652,,
72,0.1979,,
72,0.257,,
72,0.2181,,
72,0.1768,,
72,0.2383,,
72,0.1908,,
72,0.1607,,
72,0.2005,,
72,0.1656,,
72,0.1104,,
72,0.18,,
72,0.25,,
72,0.173,,
72,0.2314,,
72,0.1266,,
72,0.1067,,
72,0.2276,,
73,0.1617,,
73,0.2125,,
73,0.2977,,
73,0.2441,,
73,0.2387,,
73,0.1397,,
73,0.1211,,
73,0.2104,,
73,0.1776,,
73,0.1212,,
73,0.2046,,
73,0.1916,,
73,0.1763,,
73,0.1679,,
73,0.1388,,
73,0.2043,,
73,0.2942,,
73,0.1786,,
73,0.1028,,
73,0.1287,,
73,0.2212,,
73,0.3223,,
73,0.1437,,
73,0.2224,,
73,0.1626,,
73,0.2234,,
73,0.2187,,
73,0.2217,,
73,0.2651,,
73,0.2033,,
73,0.275,,
73,0.2005,,
73,0.07,,
73,0.136,,
73,0.1478,,
73,0.1605,,
73,0.1966,,
73,0.2163,,
73,0.2193,,
73,0.1416,,
73,0.4597,,
73,0.1926,,
73,0.2246,,
73,0.2032,,
73,0.1295,,
73,0.1676,,
73,0.092,,
73,0.1345,,
73,0.186,,
73,0.1948,,
74,0.2149,,
74,0.1441,,
74,0.2976,,
74,0.1074,,
74,0.1198,,
74,0.1816,,
74,0.1406,,
74,0.1942,,
74,0.1562,,
74,0.1816,,
74,0.0828,,
74,0.1925,,
74,0.1431,,
74,0.2365,,
74,0.1679,,
74,0.2082,,
74,0.1791,,
74,0.2011,,
74,0.1528,,
74,0.3043,,
74,0.1497,,
74,0.1652,,
74,0.1425,,
74,0.2734,,
74,0.1337,,
74,0.1543,,
74,0.209,,
74,0.1656,,
74,0.2459,,
74,0.1713,,
74,0.126,,
74,0.2151,,
74,0.1914,,
74,0.1748,,
74,0.2014,,
74,0.2523,,
74,0.252,,
74,0.1595,,
74,0.2351,,
74,0.2255,,
74,0.2676,,
74,0.1656,,
74,0.13,,
74,0.2085,,
74,0.1164,,
74,0.1628,,
74,0.2238,,
74,0.1736,,
74,0.176,,
74,0.2024,,
75,0.1622,,
75,0.3164,,
75,0.283,,
75,0.2288,,
75,0.3204,,
75,0.3585,,
75,0.2063,,
75,0.1779,,
75,0.2176,,
75,0.1731,,
75,0.1777,,
75,0.2581,,
75,0.2306,,
75,0.2402,,
75,0.1878,,
75,0.2349,,
75,0.1508,,
75,0.1239,,
75,0.2009,,
75,0.114,,
75,0.3127,,
75,0.2523,,
75,0.3372,,
75,0.1709,,
75,0.1554,,
75,0.1822,,
75,0.1366,,
75,0.2477,,
75,0.1161,,
75,0.126,,
75,0.2591,,
75,0.1797,,
75,0.2422,,
75,0.2068,,
75,0.1281,,
75,0.2266,,
75,0.2074,,
75,0.2456,,
75,0.275,,
75,0.177,,
75,0.1685,,
75,0.1756,,
75,0.1668,,
75,0.1885,,
75,0.1717,,
75,0.1339,,
75,0.1085,,
75,0.2035,,
75,0.2833,,
75,0.185,,
76,0.2284,,
76,0.1814,,
76,0.1213,,
76,0.1854,,
76,0.2856,,
76,0.1521,,
76,0.2847,,
76,0.2606,,
76,0.2512,,
76,0.2498,,
76,0.2728,,
76,0.1687,,
76,0.2054,,
76,0.2145,,
76,0.1273,,
76,0.1685,,
76,0.1621,,
76,0.1946,,
76,0.353,,
76,0.1014,,
76,0.1558,,
76,0.2109,,
76,0.2001,,
76,0.1041,,
76,0.1241,,
76,0.322,,
76,0.222,,
76,0.283,,
76,0.1603,,
76,0.1327,,
76,0.1597,,
76,0.1812,,
76,0.2597,,
76,0.144,,
76,0.1293,,
76,0.177,,
76,0.1929,,
76,0.2517,,
76,0.2042,,
76,0.3164,,
76,0.1701,,
76,0.1364,,
76,0.2335,,
76,0.2696,,
76,0.1924,,
76,0.182,,
76,0.18,,
76,0.1414,,
76,0.2195,,
76,0.2118,,
77,0.1924,,
77,0.135,,
77,0.1475,,
77,0.126,,
77,0.1869,,
77,0.1065,,
77,0.1454,,
77,0.1767,,
77,0.1848,,
77,0.1893,,
77,0.1624,,
77,0.1196,,
77,0.2015,,
77,0.2272,,
77,0.1509,,
77,0.2114,,
77,0.2612,,
77,0.2207,,
77,0.1249,,
77,0.1988,,
77,0.2103,,
77,0.2883,,
77,0.1502,,
77,0.2002,,
77,0.2419,,
77,0.0941,,
77,0.2136,,
77,0.2505,,
77,0.119,,
77,0.1911,,
77,0.2886,,
77,0.1825,,
77,0.2296,,
77,0.3755,,
77,0.1262,,
77,0.2072,,
77,0.1547,,
77,0.1589,,
77,0.1699,,
77,0.1324,,
77,0.1089,,
77,0.2729,,
77,0.1215,,
77,0.1601,,
77,0.2561,,
77,0.2157,,
77,0.1977,,
77,0.1173,,
77,0.2453,,
77,0.1563,,
78,0.2034,,
78,0.2179,,
78,0.2253,,
78,0.1689,,
78,0.227,,
78,0.2179,,
78,0.238,,
78,0.3374,,
78,0.2067,,
78,0.1802,,
78,0.152,,
78,0.2039,,
78,0.165,,
78,0.246,,
78,0.1691,,
78,0.2161,,
78,0.1087,,
78,0.2018,,
78,0.2589,,
78,0.191,,
78,0.2583,,
78,0.1524,,
78,0.1537,,
78,0.2199,,
78,0.2073,,
78,0.1765,,
78,0.1261,,
78,0.2356,,
78,0.1574,,
78,0.1558,,
78,0.1458,,
78,0.2226,,
78,0.1791,,
78,0.1389,,
78,0.2247,,
78,0.1689,,
78,0.1561,,
78,0.2292,,
78,0.2005,,
78,0.1242,,
78,0.1979,,
78,0.1309,,
78,0.1721,,
78,0.1879,,
78,0.2214,,
78,0.206,,
78,0.2294,,
78,0.2156,,
78,0.1483,,
78,0.1874,,
79,0.186,,
79,0.2213,,
79,0.2599,,
79,0.2142,,
79,0.1979,,
79,0.1834,,
79,0.2339,,
79,0.2169,,
79,0.2159,,
79,0.1123,,
79,0.1593,,
79,0.2387,,
79,0.1879,,
79,0.2276,,
79,0.3296,,
79,0.2535,,
79,0.2092,,
79,0.2098,,
79,0.2119,,
79,0.2129,,
79,0.1644,,
79,0.1413,,
79,0.2405,,
79,0.2669,,
79,0.098,,
79,0.2718,,
79,0.1484,,
79,0.2187,,
79,0.2008,,
79,0.1185,,
79,0.235,,
79,0.266,,
79,0.1394,,
79,0.1377,,
79,0.2652,,
79,0.1609,,
79,0.2058,,
79,0.1638,,
79,0.2761,,
79,0.1927,,
79,0.2132,,
79,0.2721,,
79,0.2145,,
79,0.1664,,
79,0.1725,,
79,0.213,,
79,0.305,,
79,0.1288,,
79,0.1875,,
79,0.2176,,
80,0.2847,,
80,0.1562,,
80,0.1566,,
80,0.2113,,
80,0.2001,,
80,0.1012,,
80,0.265,,
80,0.1542,,
80,0.2349,,
80,0.2362,,
80,0.2742,,
80,0.2047,,
80,0.1648,,
80,0.1716,,
80,0.1667,,
80,0.0864,,
80,0.2634,,
80,0.259,,
80,0.1024,,
80,0.198,,
80,0.204,,
80,0.1938,,
80,0.2188,,
80,0.2176,,
80,0.1705,,
80,0.2437,,
80,0.1497,,
80,0.2755,,
80,0.1309,,
80,0.1981,,
80,0.2114,,
80,0.2004,,
80,0.1736,,
80,0.2488,,
80,0.1317,,
80,0.1443,,
80,0.2917,,
80,0.2234,,
80,0.1735,,
80,0.1695,,
80,0.2331,,
80,0.251,,
80,0.1686,,
80,0.1707,,
80,0.2561,,
80,0.1498,,
80,0.2681,,
80,0.1937,,
80,0.2003,,
80,0.2727,,
81,0.2725,,
81,0.1625,,
81,0.1849,,
81,0.1559,,
81,0.0957,,
81,0.3727,,
81,0.2583,,
81,0.2126,,
81,0.1952,,
81,0.2262,,
81,0.2921,,
81,0.1617,,
81,0.1423,,
81,0.2005,,
81,0.2293,,
81,0.2058,,
81,0.185,,
81,0.182,,
81,0.2312,,
81,0.1987,,
81,0.2784,,
81,0.1776,,
81,0.1909,,
81,0.2178,,
81,0.1251,,
81,0.1913,,
81,0.2454,,
81,0.2073,,
81,0.2093,,
81,0.2402,,
81,0.1546,,
81,0.1581,,
81,0.1923,,
81,0.2309,,
81,0.2621,,
81,0.1521,,
81,0.2215,,
81,0.1081,,
81,0.1822,,
81,0.2306,,
81,0.1944,,
81,0.2115,,
81,0.1657,,
81,0.2524,,
81,0.1346,,
81,0.1641,,
81,0.3424,,
81,0.1925,,
81,0.1447,,
81,0.1587,,
82,0.1696,,
82,0.224,,
82,0.1643,,
82,0.2225,,
82,0.2509,,
82,0.1851,,
82,0.218,,
82,0.2336,,
82,0.2046,,
82,0.11,,
82,0.2178,,
82,0.166,,
82,0.1269,,
82,0.1939,,
82,0.1067,,
82,0.1756,,
82,0.219,,
82,0.1383,,
82,0.1771,,
82,0.1795,,
82,0.1966,,
82,0.3397,,
82,0.1308,,
82,0.2233,,
82,0.1603,,
82,0.258,,
82,0.2193,,
82,0.1752,,
82,0.1791,,
82,0.1646,,
82,0.1986,,
82,0.2526,,
82,0.1371,,
82,0.1479,,
82,0.1759,,
82,0.1644,,
82,0.1852,,
82,0.2161,,
82,0.187,,
82,0.2332,,
82,0.3029,,
82,0.2291,,
82,0.0945,,
82,0.1402,,
82,0.1101,,
82,0.2184,,
82,0.2848,,
82,0.1692,,
82,0.1848,,
82,0.259,,
83,0.1307,,
83,0.2095,,
83,0.2458,,
83,0.2403,,
83,0.2347,,
83,0.3112,,
83,0.1709,,
83,0.2011,,
83,0.2591,,
83,0.1625,,
83,0.1627,,
83,0.1155,,
83,0.2542,,
83,0.1764,,
83,0.1884,,
83,0.3548,,
83,0.2087,,
83,0.2031,,
83,0.251,,
83,0.1873,,
83,0.1899,,
83,0.2338,,
83,0.2083,,
83,0.1383,,
83,0.1853,,
83,0.1842,,
83,0.1984,,
83,0.3275,,
83,0.0925,,
83,0.1972,,
83,0.2485,,
83,0.2085,,
83,0.247,,
83,0.1707,,
83,0.1768,,
83,0.1639,,
83,0.2627,,
83,0.1473,,
83,0.22,,
83,0.1338,,
83,0.1668,,
83,0.2332,,
83,0.1486,,
83,0.2252,,
83,0.2043,,
83,0.2103,,
83,0.1769,,
83,0.1565,,
83,0.1981,,
83,0.2885,,
84,0.2143,,
84,0.2143,,
84,0.1653,,
84,0.2147,,
84,0.2046,,
84,0.1735,,
84,0.2446,,
84,0.1044,,
84,0.2201,,
84,0.1802,,
84,0.2413,,
84,0.2614,,
84,0.1845,,
84,0.2265,,
84,0.1638,,
84,0.1389,,
84,0.2518,,
84,0.2476,,
84,0.2132,,
84,0.2152,,
84,0.2616,,
84,0.2107,,
84,0.2835,,
84,0.1869,,
84,0.2363,,
84,0.129,,
84,0.1951,,
84,0.1698,,
84,0.147,,
84,0.325,,
84,0.2566,,
84,0.1631,,
84,0.2467,,
84,0.1291,,
84,0.2195,,
84,0.1932,,
84,0.1952,,
84,0.1785,,
84,0.1768,,
84,0.1674,,
84,0.0908,,
84,0.147,,
84,0.2056,,
84,0.18,,
84,0.2187,,
84,0.1895,,
84,0.2245,,
84,0.1725,,
84,0.2787,,
84,0.1978,,
85,0.149,,
85,0.1798,,
85,0.2463,,
85,0.1646,,
85,0.246,,
85,0.2321,,
85,0.1618,,
85,0.188,,
85,0.2091,,
85,0.1286,,
85,0.2332,,
85,0.2352,,
85,0.1565,,
85,0.1984,,
85,0.2252,,
85,0.2685,,
85,0.1931,,
85,0.1229,,
85,0.106,,
85,0.2801,,
85,0.136,,
85,0.107,,
85,0.2349,,
85,0.147,,
85,0.1382,,
85,0.2696,,
85,0.237,,
85,0.2258,,
85,0.2087,,
85,0.1569,,
85,0.1989,,
85,0.1377,,
85,0.1651,,
85,0.1619,,
85,0.2479,,
85,0.1585,,
85,0.1941,,
85,0.2099,,
85,0.1538,,
85,0.1467,,
85,0.1685,,
85,0.3602,,
85,0.1633,,
85,0.1661,,
85,0.1619,,
85,0.1279,,
85,0.2334,,
85,0.2377,,
85,0.1357,,
85,0.1939,,
86,0.1336,,
86,0.2112,,
86,0.1832,,
86,0.2874,,
86,0.2134,,
86,0.1505,,
86,0.1761,,
86,0.2033,,
86,0.3287,,
86,0.1697,,
86,0.1856,,
86,0.2037,,
86,0.1551,,
86,0.2064,,
86,0.182,,
86,0.1466,,
86,0.2529,,
86,0.1835,,
86,0.1614,,
86,0.1634,,
86,0.1578,,
86,0.2508,,
86,0.2626,,
86,0.1491,,
86,0.269,,
86,0.2106,,
86,0.1691,,
86,0.2921,,
86,0.1857,,
86,0.1419,,
86,0.1443,,
86,0.1507,,
86,0.1224,,
86,0.185,,
86,0.1715,,
86,0.1895,,
86,0.1714,,
86,0.1784,,
86,0.2191,,
86,0.224,,
86,0.1717,,
86,0.2796,,
86,0.128,,
86,0.1766,,
86,0.1824,,
86,0.149,,
86,0.1888,,
86,0.1523,,
86,0.1943,,
86,0.0863,,
87,0.2915,,
87,0.321,,
87,0.1065,,
87,0.1873,,
87,0.204,,
87,0.1794,,
87,0.1083,,
87,0.2385,,
87,0.3164,,
87,0.2668,,
87,0.1765,,
87,0.2331,,
87,0.1605,,
87,0.1298,,
87,0.2906,,
87,0.1637,,
87,0.1698,,
87,0.2327,,
87,0.2278,,
87,0.1517,,
87,0.205,,
87,0.2696,,
87,0.3411,,
87,0.2966,,
87,0.3006,,
87,0.2699,,
87,0.2422,,
87,0.3639,,
87,0.2394,,
87,0.169,,
87,0.2754,,
87,0.1314,,
87,0.1842,,
87,0.1386,,
87,0.2633,,
87,0.1971,,
87,0.2571,,
87,0.2712,,
87,0.1924,,
87,0.114,,
87,0.1431,,
87,0.1313,,
87,0.2487,,
87,0.2033,,
87,0.1529,,
87,0.2459,,
87,0.3083,,
87,0.2813,,
87,0.277,,
87,0.2458,,
88,0.1566,,
88,0.2143,,
88,0.259,,
88,0.164,,
88,0.2219,,
88,0.2249,,
88,0.1238,,
88,0.1894,,
88,0.1287,,
88,0.2029,,
88,0.1738,,
88,0.1973,,
88,0.1412,,
88,0.0974,,
88,0.2234,,
88,0.2756,,
88,0.2605,,
88,0.2487,,
88,0.1817,,
88,0.1844,,
88,0.1579,,
88,0.1761,,
88,0.2406,,
88,0.1471,,
88,0.328,,
88,0.2069,,
88,0.1425,,
88,0.1531,,
88,0.1988,,
88,0.4214,,
88,0.1191,,
88,0.22,,
88,0.1322,,
88,0.1617,,
88,0.211,,
88,0.2911,,
88,0.1681,,
88,0.2623,,
88,0.2929,,
88,0.3101,,
88,0.1192,,
88,0.1415,,
88,0.186,,
88,0.1666,,
88,0.1217,,
88,0.1518,,
88,0.1633,,
88,0.1272,,
88,0.1474,,
88,0.1834,,
89,0.2208,,
89,0.192,,
89,0.2626,,
89,0.1605,,
89,0.1852,,
89,0.1695,,
89,0.1493,,
89,0.136,,
89,0.2899,,
89,0.1644,,
89,0.104,,
89,0.1245,,
89,0.2262,,
89,0.2085,,
89,0.2121,,
89,0.2174,,
89,0.1218,,
89,0.263,,
89,0.1385,,
89,0.1389,,
89,0.163,,
89,0.165,,
89,0.1617,,
89,0.1087,,
89,0.218,,
89,0.1515,,
89,0.1367,,
89,0.1961,,
89,0.1258,,
89,0.2302,,
89,0.2849,,
89,0.1801,,
89,0.1452,,
89,0.1746,,
89,0.2211,,
89,0.1712,,
89,0.1714,,
89,0.3145,,
89,0.2993,,
89,0.1619,,
89,0.2114,,
89,0.1678,,
89,0.2026,,
89,0.1095,,
89,0.1982,,
89,0.1458,,
89,0.2268,,
89,0.2051,,
89,0.223,,
89,0.1763,,
90,0.2176,,
90,0.2469,,
90,0.1856,,
90,0.1581,,
90,0.1724,,
90,0.2475,,
90,0.1984,,
90,0.2846,,
90,0.1592,,
90,0.242,,
90,0.2273,,
90,0.152,,
90,0.1193,,
90,0.2235,,
90,0.2439,,
90,0.1422,,
90,0.2378,,
90,0.1418,,
90,0.1726,,
90,0.2793,,
90,0.2029,,
90,0.1852,,
90,0.1047,,
90,0.0961,,
90,0.1654,,
90,0.1571,,
90,0.1917,,
90,0.201,,
90,0.2949,,
90,0.2012,,
90,0.2124,,
90,0.186,,
90,0.2167,,
90,0.2128,,
90,0.1813,,
90,0.1539,,
90,0.1171,,
90,0.2882,,
90,0.2112,,
90,0.316,,
90,0.1662,,
90,0.1332,,
90,0.1385,,
90,0.1837,,
90,0.2279,,
90,0.2738,,
90,0.1875,,
90,0.1592,,
90,0.1989,,
90,0.1656,,
91,0.1511,,
91,0.1456,,
91,0.1496,,
91,0.1538,,
91,0.0922,,
91,0.2232,,
91,0.1151,,
91,0.1479,,
91,0.1618,,
91,0.2584,,
91,0.239,,
91,0.1704,,
91,0.163,,
91,0.123,,
91,0.1442,,
91,0.2062,,
91,0.1462,,
91,0.1738,,
91,0.262,,
91,0.1502,,
91,0.1265,,
91,0.3043,,
91,0.121,,
91,0.1854,,
91,0.1683,,
91,0.1666,,
91,0.2559,,
91,0.182,,
91,0.1579,,
91,0.2194,,
91,0.0706,,
91,0.2225,,
91,0.1881,,
91,0.2053,,
91,0.1391,,
91,0.1378,,
91,0.1523,,
91,0.1354,,
91,0.1674,,
91,0.1299,,
91,0.2395,,
91,0.1632,,
91,0.1744,,
91,0.3014,,
91,0.3161,,
91,0.1632,,
91,0.2083,,
91,0.1712,,
91,0.1908,,
91,0.2557,,
92,0.1639,,
92,0.1539,,
92,0.1388,,
92,0.1875,,
92,0.2263,,
92,0.1489,,
92,0.1289,,
92,0.2057,,
92,0.3179,,
92,0.2644,,
92,0.1466,,
92,0.2175,,
92,0.1861,,
92,0.182,,
92,0.2598,,
92,0.2534,,
92,0.2698,,
92,0.2789,,
92,0.1518,,
92,0.1686,,
92,0.1376,,
92,0.1997,,
92,0.125,,
92,0.1019,,
92,0.2564,,
92,0.1564,,
92,0.2106,,
92,0.1739,,
92,0.2355,,
92,0.1809,,
92,0.2486,,
92,0.134,,
92,0.1467,,
92,0.2357,,
92,0.1822,,
92,0.2205,,
92,0.1719,,
92,0.3474,,
92,0.098,,
92,0.2746,,
92,0.2371,,
92,0.1492,,
92,0.2029,,
92,0.2378,,
92,0.1888,,
92,0.1499,,
92,0.1881,,
92,0.1196,,
92,0.157,,
92,0.1287,,
93,0.1505,,
93,0.2718,,
93,0.2078,,
93,0.2454,,
93,0.1724,,
93,0.1273,,
93,0.2168,,
93,0.1109,,
93,0.2442,,
93,0.1654,,
93,0.2918,,
93,0.2614,,
93,0.1505,,
93,0.1993,,
93,0.1834,,
93,0.1153,,
93,0.3155,,
93,0.1665,,
93,0.1888,,
93,0.1673,,
93,0.241,,
93,0.1431,,
93,0.2353,,
93,0.2235,,
93,0.1605,,
93,0.1453,,
93,0.3168,,
93,0.219,,
93,0.1771,,
93,0.1319,,
93,0.2496,,
93,0.2842,,
93,0.172,,
93,0.1525,,
93,0.2078,,
93,0.1466,,
93,0.255,,
93,0.1932,,
93,0.2408,,
93,0.2297,,
93,0.1843,,
93,0.0951,,
93,0.1105,,
93,0.1726,,
93,0.1865,,
93,0.11,,
93,0.1179,,
93,0.1999,,
93,0.2642,,
