mode,layer_count,epoch,batch_size,active_function,loss_function,optimizer_function,lr,weight_decay,time,loss_train,loss_validate,acc_train,acc_validate,acc_test,remark
MLP,4,3,16,ReLU,CrossEntropyLoss,Adam,0.001,0.0001,30.34181261062622,1.8271683337211608,1.8000811237335206,0.3356,0.3459,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,4,16,ReLU,CrossEntropyLoss,Adam,0.001,0.0001,30.53381323814392,1.7971456112861632,1.8196031837463378,0.347625,0.339,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,5,16,ReLU,CrossEntropyLoss,Adam,0.001,0.0001,30.468230962753296,1.7798599577665328,1.8088022785186768,0.3559,0.3532,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,6,16,ReLU,CrossEntropyLoss,Adam,0.0005,0.0001,30.67006206512451,1.692567333459854,1.7252690660476684,0.3869,0.3697,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,7,16,ReLU,CrossEntropyLoss,Adam,0.0005,0.0001,30.22458505630493,1.666483077287674,1.6726128873825072,0.397675,0.3947,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,8,16,ReLU,CrossEntropyLoss,Adam,0.0005,0.0001,29.935949563980103,1.6458346830844879,1.672694473171234,0.403225,0.3943,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,9,16,ReLU,CrossEntropyLoss,Adam,0.0005,0.0001,30.06487202644348,1.630980497431755,1.6578389876365662,0.407475,0.4032,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,10,16,ReLU,CrossEntropyLoss,Adam,0.0005,0.0001,30.29132652282715,1.6276535908699035,1.6683232729911803,0.41445,0.4008,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,11,16,ReLU,CrossEntropyLoss,Adam,0.00025,0.0001,30.21605658531189,1.5612184542417527,1.5822430046081544,0.43665,0.4279,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,12,16,ReLU,CrossEntropyLoss,Adam,0.00025,0.0001,30.168954849243164,1.5425289250850678,1.5827920367240906,0.44595,0.4325,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,13,16,ReLU,CrossEntropyLoss,Adam,0.00025,0.0001,30.440884351730347,1.5319532393932342,1.5707604277610778,0.44705,0.4339,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,14,16,ReLU,CrossEntropyLoss,Adam,0.00025,0.0001,30.24073553085327,1.5278005146741866,1.571870086479187,0.4484,0.4292,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,15,16,ReLU,CrossEntropyLoss,Adam,0.00025,0.0001,30.25333023071289,1.5238574656486512,1.5487603467941284,0.451775,0.4423,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,16,16,ReLU,CrossEntropyLoss,Adam,0.000125,0.0001,30.878837823867798,1.4776723365545272,1.511802918434143,0.466525,0.4558,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,17,16,ReLU,CrossEntropyLoss,Adam,0.000125,0.0001,30.059541702270508,1.4720286278963088,1.5039973403930664,0.4719,0.4578,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,18,16,ReLU,CrossEntropyLoss,Adam,0.000125,0.0001,30.252763032913208,1.4562299021720886,1.5034773578643799,0.4785,0.4565,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,19,16,ReLU,CrossEntropyLoss,Adam,0.000125,0.0001,30.45756435394287,1.4547962568998336,1.4893187268257142,0.4777,0.4653,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,20,16,ReLU,CrossEntropyLoss,Adam,0.000125,0.0001,30.769425868988037,1.448040701842308,1.4819360507011414,0.481475,0.4666,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,21,16,ReLU,CrossEntropyLoss,Adam,6.25e-05,0.0001,30.751546621322632,1.41833748793602,1.4702690276145935,0.488525,0.4716,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,22,16,ReLU,CrossEntropyLoss,Adam,6.25e-05,0.0001,30.472065448760986,1.4082704072237016,1.4449663360595704,0.491775,0.4779,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,23,16,ReLU,CrossEntropyLoss,Adam,6.25e-05,0.0001,31.072245121002197,1.4034367235183716,1.455296462059021,0.495625,0.4755,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,24,16,ReLU,CrossEntropyLoss,Adam,6.25e-05,0.0001,30.729480266571045,1.3939938910484313,1.4555055495262146,0.499075,0.4806,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,25,16,ReLU,CrossEntropyLoss,Adam,6.25e-05,0.0001,30.432283401489258,1.391713923048973,1.435110583114624,0.49815,0.4873,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,26,16,ReLU,CrossEntropyLoss,Adam,3.125e-05,0.0001,30.47662591934204,1.3708031113147736,1.423853405380249,0.5086,0.4907,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,27,16,ReLU,CrossEntropyLoss,Adam,3.125e-05,0.0001,30.92455744743347,1.3637679754257201,1.428894491672516,0.50935,0.4888,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,28,16,ReLU,CrossEntropyLoss,Adam,3.125e-05,0.0001,30.18138337135315,1.3592006640911103,1.4209945834159852,0.510975,0.4901,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,29,16,ReLU,CrossEntropyLoss,Adam,3.125e-05,0.0001,30.317243337631226,1.3546463058948517,1.411627948474884,0.5116,0.4968,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,30,16,ReLU,CrossEntropyLoss,Adam,3.125e-05,0.0001,30.79055953025818,1.3527620992183684,1.4147499930381775,0.512675,0.4942,0,"num_neurons:[512, 256, 128, 64]"
MLP,5,1,16,ReLU,CrossEntropyLoss,Adam,0.001,0.0001,31.20173144340515,1.9837276319980621,1.919095096206665,0.264075,0.2915,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,2,16,ReLU,CrossEntropyLoss,Adam,0.001,0.0001,31.386969566345215,1.8812153606891633,1.88194158744812,0.31085,0.3079,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,3,16,ReLU,CrossEntropyLoss,Adam,0.001,0.0001,31.362484216690063,1.8329530532360077,1.8366307262420654,0.33115,0.3216,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,4,16,ReLU,CrossEntropyLoss,Adam,0.001,0.0001,31.053539514541626,1.8046605606079102,1.8236780889511108,0.341125,0.3371,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,5,16,ReLU,CrossEntropyLoss,Adam,0.001,0.0001,30.81327223777771,1.7808463435173034,1.7898596906661988,0.352875,0.3427,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,6,16,ReLU,CrossEntropyLoss,Adam,0.0005,0.0001,30.666479349136353,1.7039080456495286,1.708473246383667,0.38255,0.3808,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,7,16,ReLU,CrossEntropyLoss,Adam,0.0005,0.0001,30.525781631469727,1.6705875778198243,1.6905464864730835,0.3943,0.394,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,8,16,ReLU,CrossEntropyLoss,Adam,0.0005,0.0001,30.52714967727661,1.657990124130249,1.6749441421508788,0.3996,0.3989,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,9,16,ReLU,CrossEntropyLoss,Adam,0.0005,0.0001,31.509165287017822,1.6417234951257706,1.6595285884857178,0.40415,0.4042,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,10,16,ReLU,CrossEntropyLoss,Adam,0.0005,0.0001,30.766783714294434,1.63574457051754,1.6482542497634887,0.4097,0.4072,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,11,16,ReLU,CrossEntropyLoss,Adam,0.00025,0.0001,31.08579969406128,1.5731935992717743,1.6016985145568847,0.43425,0.4264,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,12,16,ReLU,CrossEntropyLoss,Adam,0.00025,0.0001,30.612534523010254,1.559351898598671,1.5981314542770386,0.43735,0.4298,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,13,16,ReLU,CrossEntropyLoss,Adam,0.00025,0.0001,30.74871015548706,1.5443296778440476,1.5924769376754762,0.4415,0.4259,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,14,16,ReLU,CrossEntropyLoss,Adam,0.00025,0.0001,30.85565209388733,1.5391256999731064,1.5802038789749147,0.443925,0.4325,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,15,16,ReLU,CrossEntropyLoss,Adam,0.00025,0.0001,30.688217163085938,1.5313239525079727,1.5589326082229615,0.446825,0.4413,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,16,16,ReLU,CrossEntropyLoss,Adam,0.000125,0.0001,31.025756120681763,1.4918425157785415,1.520206060886383,0.4615,0.4466,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,17,16,ReLU,CrossEntropyLoss,Adam,0.000125,0.0001,30.82566237449646,1.4804274165391922,1.5293541793823242,0.466825,0.4492,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,18,16,ReLU,CrossEntropyLoss,Adam,0.000125,0.0001,30.77307391166687,1.4758141259908677,1.5236118701934815,0.4666,0.4536,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,19,16,ReLU,CrossEntropyLoss,Adam,0.000125,0.0001,30.92420244216919,1.465903684091568,1.5195775173187256,0.470475,0.4503,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,20,16,ReLU,CrossEntropyLoss,Adam,0.000125,0.0001,31.137557983398438,1.4646156626701354,1.5022490980148315,0.47315,0.4601,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,21,16,ReLU,CrossEntropyLoss,Adam,6.25e-05,0.0001,31.537155866622925,1.4359651378631593,1.48653753490448,0.4801,0.4694,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,22,16,ReLU,CrossEntropyLoss,Adam,6.25e-05,0.0001,31.469659090042114,1.4309235174417496,1.4856862283706664,0.48235,0.4658,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,23,16,ReLU,CrossEntropyLoss,Adam,6.25e-05,0.0001,31.584165811538696,1.4184871684789657,1.4859946383476257,0.490125,0.4653,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,24,16,ReLU,CrossEntropyLoss,Adam,6.25e-05,0.0001,31.791383266448975,1.4186651700019837,1.475057938194275,0.4903,0.4687,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,25,16,ReLU,CrossEntropyLoss,Adam,6.25e-05,0.0001,31.259135246276855,1.4141285558223724,1.4745473964691163,0.491375,0.475,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,26,16,ReLU,CrossEntropyLoss,Adam,3.125e-05,0.0001,31.42412829399109,1.3959871585607528,1.4526041657447815,0.49695,0.482,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,27,16,ReLU,CrossEntropyLoss,Adam,3.125e-05,0.0001,31.741775035858154,1.38824339158535,1.4548652196884155,0.5018,0.4811,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,28,16,ReLU,CrossEntropyLoss,Adam,3.125e-05,0.0001,30.93959641456604,1.3891710054636002,1.4588354667663574,0.5,0.4802,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,29,16,ReLU,CrossEntropyLoss,Adam,3.125e-05,0.0001,30.589855194091797,1.3805005541086197,1.450644720172882,0.5023,0.488,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,30,16,ReLU,CrossEntropyLoss,Adam,3.125e-05,0.0001,30.83098864555359,1.3774886312007903,1.4449785208702088,0.50445,0.4835,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,2,1,16,Sigmoid,CrossEntropyLoss,Adam,0.001,0.0001,29.58166480064392,2.023585631799698,1.9714357837677001,0.25525,0.2782,0,"num_neurons:[512, 128]"
MLP,2,2,16,Sigmoid,CrossEntropyLoss,Adam,0.001,0.0001,29.599289417266846,1.9671414108753205,1.9433339359283448,0.278025,0.2957,0,"num_neurons:[512, 128]"
MLP,2,3,16,Sigmoid,CrossEntropyLoss,Adam,0.001,0.0001,30.158958196640015,1.9392278647422792,1.9365531322479248,0.29195,0.2933,0,"num_neurons:[512, 128]"
MLP,2,4,16,Sigmoid,CrossEntropyLoss,Adam,0.001,0.0001,30.030699253082275,1.933949000263214,1.9468088674545287,0.294875,0.2809,0,"num_neurons:[512, 128]"
MLP,2,5,16,Sigmoid,CrossEntropyLoss,Adam,0.001,0.0001,29.397143602371216,1.9269994568824769,1.9526655055999755,0.29565,0.2915,0,"num_neurons:[512, 128]"
MLP,2,6,16,Sigmoid,CrossEntropyLoss,Adam,0.0005,0.0001,30.546130418777466,1.8783425041198731,1.8626964672088624,0.31715,0.3289,0,"num_neurons:[512, 128]"
MLP,2,7,16,Sigmoid,CrossEntropyLoss,Adam,0.0005,0.0001,30.068722009658813,1.8512928651332856,1.8554304479599,0.3273,0.3228,0,"num_neurons:[512, 128]"
MLP,2,8,16,Sigmoid,CrossEntropyLoss,Adam,0.0005,0.0001,30.005682229995728,1.847140116930008,1.8589111652374268,0.32725,0.3228,0,"num_neurons:[512, 128]"
MLP,2,9,16,Sigmoid,CrossEntropyLoss,Adam,0.0005,0.0001,29.722980260849,1.842138532447815,1.8544776874542237,0.33385,0.3276,0,"num_neurons:[512, 128]"
MLP,2,10,16,Sigmoid,CrossEntropyLoss,Adam,0.0005,0.0001,29.309993267059326,1.837886702156067,1.8411220050811767,0.3322,0.3311,0,"num_neurons:[512, 128]"
MLP,2,11,16,Sigmoid,CrossEntropyLoss,Adam,0.00025,0.0001,30.077754735946655,1.803697267961502,1.8107430255889894,0.344275,0.3406,0,"num_neurons:[512, 128]"
MLP,2,12,16,Sigmoid,CrossEntropyLoss,Adam,0.00025,0.0001,29.04745125770569,1.7825656779289245,1.783811401939392,0.355125,0.3561,0,"num_neurons:[512, 128]"
MLP,2,13,16,Sigmoid,CrossEntropyLoss,Adam,0.00025,0.0001,28.95675253868103,1.776709052658081,1.7940433488845826,0.3569,0.3509,0,"num_neurons:[512, 128]"
MLP,2,14,16,Sigmoid,CrossEntropyLoss,Adam,0.00025,0.0001,28.907710552215576,1.7690782754898071,1.7885833162307738,0.35875,0.3521,0,"num_neurons:[512, 128]"
MLP,2,15,16,Sigmoid,CrossEntropyLoss,Adam,0.00025,0.0001,28.9617280960083,1.765919118309021,1.7912300289154053,0.363875,0.3497,0,"num_neurons:[512, 128]"
MLP,2,16,16,Sigmoid,CrossEntropyLoss,Adam,0.000125,0.0001,29.06589913368225,1.7474142703533173,1.761271095275879,0.366025,0.3632,0,"num_neurons:[512, 128]"
MLP,2,17,16,Sigmoid,CrossEntropyLoss,Adam,0.000125,0.0001,29.644359827041626,1.7268035670280457,1.749657711982727,0.3754,0.3626,0,"num_neurons:[512, 128]"
MLP,2,18,16,Sigmoid,CrossEntropyLoss,Adam,0.000125,0.0001,28.787171840667725,1.7264079906463623,1.7478727779388428,0.378075,0.37,0,"num_neurons:[512, 128]"
MLP,2,19,16,Sigmoid,CrossEntropyLoss,Adam,0.000125,0.0001,28.990366458892822,1.715320392227173,1.7303973365783691,0.378675,0.3739,0,"num_neurons:[512, 128]"
MLP,2,20,16,Sigmoid,CrossEntropyLoss,Adam,0.000125,0.0001,28.941078901290894,1.7112623165607452,1.7358748678207399,0.382375,0.3719,0,"num_neurons:[512, 128]"
MLP,2,21,16,Sigmoid,CrossEntropyLoss,Adam,6.25e-05,0.0001,28.9495632648468,1.6938624473571777,1.7191710021972657,0.3899,0.3764,0,"num_neurons:[512, 128]"
MLP,2,22,16,Sigmoid,CrossEntropyLoss,Adam,6.25e-05,0.0001,28.87128472328186,1.6872859847545625,1.7115161895751954,0.39155,0.3836,0,"num_neurons:[512, 128]"
MLP,2,23,16,Sigmoid,CrossEntropyLoss,Adam,6.25e-05,0.0001,28.83076286315918,1.6798207300186156,1.704894776916504,0.392925,0.3845,0,"num_neurons:[512, 128]"
MLP,2,24,16,Sigmoid,CrossEntropyLoss,Adam,6.25e-05,0.0001,28.763689279556274,1.6758370884656906,1.690282335281372,0.396,0.3931,0,"num_neurons:[512, 128]"
MLP,2,25,16,Sigmoid,CrossEntropyLoss,Adam,6.25e-05,0.0001,28.689048051834106,1.6646216208934783,1.6914727336883546,0.4015,0.3897,0,"num_neurons:[512, 128]"
MLP,2,26,16,Sigmoid,CrossEntropyLoss,Adam,3.125e-05,0.0001,28.82406997680664,1.658973450899124,1.6829017150878907,0.40365,0.3924,0,"num_neurons:[512, 128]"
MLP,2,27,16,Sigmoid,CrossEntropyLoss,Adam,3.125e-05,0.0001,28.814722061157227,1.6526620513916015,1.680920805168152,0.4032,0.3935,0,"num_neurons:[512, 128]"
MLP,2,28,16,Sigmoid,CrossEntropyLoss,Adam,3.125e-05,0.0001,28.75881338119507,1.6444823037147522,1.6776608978271483,0.406625,0.392,0,"num_neurons:[512, 128]"
MLP,2,29,16,Sigmoid,CrossEntropyLoss,Adam,3.125e-05,0.0001,29.006171226501465,1.6398815040826797,1.6685587646484374,0.40875,0.3942,0,"num_neurons:[512, 128]"
MLP,2,30,16,Sigmoid,CrossEntropyLoss,Adam,3.125e-05,0.0001,29.23700451850891,1.634086887049675,1.6593132036209106,0.41105,0.3991,0,"num_neurons:[512, 128]"
MLP,3,1,16,Sigmoid,CrossEntropyLoss,Adam,0.001,0.0001,29.514296531677246,2.04857032995224,2.0079777425765992,0.235125,0.2559,0,"num_neurons:[512, 256, 128]"
MLP,3,2,16,Sigmoid,CrossEntropyLoss,Adam,0.001,0.0001,29.10077929496765,1.9776968735218048,1.9760969892501832,0.272375,0.2796,0,"num_neurons:[512, 256, 128]"
MLP,3,3,16,Sigmoid,CrossEntropyLoss,Adam,0.001,0.0001,29.63871717453003,1.9545739360809327,1.941802527618408,0.28375,0.2863,0,"num_neurons:[512, 256, 128]"
MLP,3,4,16,Sigmoid,CrossEntropyLoss,Adam,0.001,0.0001,29.72886371612549,1.9351406545162202,1.9642493183135987,0.2893,0.2759,0,"num_neurons:[512, 256, 128]"
MLP,3,5,16,Sigmoid,CrossEntropyLoss,Adam,0.001,0.0001,29.775389671325684,1.9281023732185363,1.9315647512435914,0.293225,0.2974,0,"num_neurons:[512, 256, 128]"
MLP,3,6,16,Sigmoid,CrossEntropyLoss,Adam,0.0005,0.0001,29.242992162704468,1.8771145190238954,1.8960962089538573,0.316675,0.3079,0,"num_neurons:[512, 256, 128]"
MLP,3,7,16,Sigmoid,CrossEntropyLoss,Adam,0.0005,0.0001,29.163456678390503,1.8544624780654908,1.8576760972976685,0.32445,0.3264,0,"num_neurons:[512, 256, 128]"
MLP,3,8,16,Sigmoid,CrossEntropyLoss,Adam,0.0005,0.0001,29.648735523223877,1.850195337820053,1.8567393213272094,0.3271,0.3271,0,"num_neurons:[512, 256, 128]"
MLP,3,9,16,Sigmoid,CrossEntropyLoss,Adam,0.0005,0.0001,29.535353183746338,1.8420322740554809,1.8570441356658935,0.32905,0.3267,0,"num_neurons:[512, 256, 128]"
MLP,3,10,16,Sigmoid,CrossEntropyLoss,Adam,0.0005,0.0001,29.96619462966919,1.8374425450325012,1.8420314025878906,0.33135,0.3292,0,"num_neurons:[512, 256, 128]"
MLP,3,11,16,Sigmoid,CrossEntropyLoss,Adam,0.00025,0.0001,29.60430908203125,1.7972236706256866,1.8067977365493775,0.3464,0.3459,0,"num_neurons:[512, 256, 128]"
MLP,3,12,16,Sigmoid,CrossEntropyLoss,Adam,0.00025,0.0001,29.549946069717407,1.7869224381923676,1.8009475397109986,0.350475,0.3442,0,"num_neurons:[512, 256, 128]"
MLP,3,13,16,Sigmoid,CrossEntropyLoss,Adam,0.00025,0.0001,29.761012077331543,1.778961012649536,1.8055106502532958,0.3549,0.3472,0,"num_neurons:[512, 256, 128]"
MLP,3,14,16,Sigmoid,CrossEntropyLoss,Adam,0.00025,0.0001,29.61700129508972,1.7781677548885346,1.79039928150177,0.355775,0.3459,0,"num_neurons:[512, 256, 128]"
MLP,3,15,16,Sigmoid,CrossEntropyLoss,Adam,0.00025,0.0001,29.798004865646362,1.765682846212387,1.7839116666793824,0.359125,0.3578,0,"num_neurons:[512, 256, 128]"
MLP,3,16,16,Sigmoid,CrossEntropyLoss,Adam,0.000125,0.0001,29.46524930000305,1.7428488956928254,1.759765508079529,0.366675,0.3677,0,"num_neurons:[512, 256, 128]"
MLP,3,17,16,Sigmoid,CrossEntropyLoss,Adam,0.000125,0.0001,29.468130111694336,1.7369933148860932,1.7537641246795654,0.3702,0.3632,0,"num_neurons:[512, 256, 128]"
MLP,3,18,16,Sigmoid,CrossEntropyLoss,Adam,0.000125,0.0001,29.404553651809692,1.7248969835281371,1.7523115579605102,0.3741,0.3696,0,"num_neurons:[512, 256, 128]"
MLP,3,19,16,Sigmoid,CrossEntropyLoss,Adam,0.000125,0.0001,29.948605060577393,1.7193659707069398,1.7391362783432007,0.3767,0.3746,0,"num_neurons:[512, 256, 128]"
MLP,3,20,16,Sigmoid,CrossEntropyLoss,Adam,0.000125,0.0001,30.165154933929443,1.712592531967163,1.7265033443450928,0.382,0.3797,0,"num_neurons:[512, 256, 128]"
MLP,3,21,16,Sigmoid,CrossEntropyLoss,Adam,6.25e-05,0.0001,30.30226993560791,1.6982232625722886,1.725200641822815,0.386575,0.3727,0,"num_neurons:[512, 256, 128]"
MLP,3,22,16,Sigmoid,CrossEntropyLoss,Adam,6.25e-05,0.0001,30.133792400360107,1.6909783086061478,1.7100338861465454,0.389975,0.384,0,"num_neurons:[512, 256, 128]"
MLP,3,23,16,Sigmoid,CrossEntropyLoss,Adam,6.25e-05,0.0001,30.12455725669861,1.6841989667892456,1.7039756458282471,0.392675,0.3801,0,"num_neurons:[512, 256, 128]"
MLP,3,24,16,Sigmoid,CrossEntropyLoss,Adam,6.25e-05,0.0001,30.054601430892944,1.6796218084335328,1.7056386960983276,0.392525,0.3777,0,"num_neurons:[512, 256, 128]"
MLP,3,25,16,Sigmoid,CrossEntropyLoss,Adam,6.25e-05,0.0001,29.918765544891357,1.6678601808071136,1.692966438293457,0.3974,0.3884,0,"num_neurons:[512, 256, 128]"
MLP,3,26,16,Sigmoid,CrossEntropyLoss,Adam,3.125e-05,0.0001,29.975108861923218,1.6621690535783769,1.6919545579910278,0.39905,0.3911,0,"num_neurons:[512, 256, 128]"
MLP,3,27,16,Sigmoid,CrossEntropyLoss,Adam,3.125e-05,0.0001,29.95225715637207,1.6528230713844299,1.6836336296081542,0.405025,0.3938,0,"num_neurons:[512, 256, 128]"
MLP,3,28,16,Sigmoid,CrossEntropyLoss,Adam,3.125e-05,0.0001,29.874401330947876,1.6488130279302597,1.6762941614151001,0.406,0.3985,0,"num_neurons:[512, 256, 128]"
MLP,3,29,16,Sigmoid,CrossEntropyLoss,Adam,3.125e-05,0.0001,29.77846908569336,1.6470922606945038,1.68108429813385,0.404475,0.3935,0,"num_neurons:[512, 256, 128]"
MLP,3,30,16,Sigmoid,CrossEntropyLoss,Adam,3.125e-05,0.0001,29.750727653503418,1.641907775235176,1.6669830423355103,0.407275,0.3952,0,"num_neurons:[512, 256, 128]"
MLP,4,1,16,Sigmoid,CrossEntropyLoss,Adam,0.001,0.0001,30.06195044517517,2.100501614999771,2.0465033041000367,0.197575,0.2366,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,2,16,Sigmoid,CrossEntropyLoss,Adam,0.001,0.0001,30.126418113708496,2.0346181547164917,2.0219192638397216,0.2368,0.2428,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,3,16,Sigmoid,CrossEntropyLoss,Adam,0.001,0.0001,30.470250844955444,2.009905664348602,1.9817778022766113,0.252375,0.2719,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,4,16,Sigmoid,CrossEntropyLoss,Adam,0.001,0.0001,30.624386310577393,1.9844993289470672,1.9803175104141235,0.266625,0.2751,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,5,16,Sigmoid,CrossEntropyLoss,Adam,0.001,0.0001,30.469890117645264,1.9670560422420502,1.98616512298584,0.2763,0.2638,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,6,16,Sigmoid,CrossEntropyLoss,Adam,0.0005,0.0001,30.606128931045532,1.9176123777866363,1.9156612661361694,0.2968,0.3069,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,7,16,Sigmoid,CrossEntropyLoss,Adam,0.0005,0.0001,30.654294967651367,1.900496280002594,1.9054132698059083,0.304325,0.3049,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,8,16,Sigmoid,CrossEntropyLoss,Adam,0.0005,0.0001,31.127408027648926,1.8946677967071532,1.8963723375320434,0.30655,0.3125,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,9,16,Sigmoid,CrossEntropyLoss,Adam,0.0005,0.0001,30.46492099761963,1.889047036075592,1.8758249788284302,0.3082,0.313,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,10,16,Sigmoid,CrossEntropyLoss,Adam,0.0005,0.0001,30.260385513305664,1.8794297178268433,1.8855140481948853,0.313175,0.3159,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,11,16,Sigmoid,CrossEntropyLoss,Adam,0.00025,0.0001,30.17769145965576,1.8441466947555543,1.8553885440826416,0.32695,0.3258,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,12,16,Sigmoid,CrossEntropyLoss,Adam,0.00025,0.0001,30.919565677642822,1.8256660152435302,1.8300549028396607,0.336475,0.3353,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,13,16,Sigmoid,CrossEntropyLoss,Adam,0.00025,0.0001,30.656206369400024,1.813659262895584,1.827287573814392,0.342225,0.3416,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,14,16,Sigmoid,CrossEntropyLoss,Adam,0.00025,0.0001,30.44323706626892,1.803728724861145,1.822473027229309,0.34465,0.3405,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,15,16,Sigmoid,CrossEntropyLoss,Adam,0.00025,0.0001,30.260138511657715,1.8042520659923553,1.810790087890625,0.343725,0.3433,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,16,16,Sigmoid,CrossEntropyLoss,Adam,0.000125,0.0001,30.19473648071289,1.781328563451767,1.7853331939697266,0.35295,0.3533,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,17,16,Sigmoid,CrossEntropyLoss,Adam,0.000125,0.0001,30.299322843551636,1.7692529016017913,1.779915118598938,0.35405,0.3495,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,18,16,Sigmoid,CrossEntropyLoss,Adam,0.000125,0.0001,30.432846546173096,1.7571966480255128,1.7747996522903442,0.362075,0.3576,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,19,16,Sigmoid,CrossEntropyLoss,Adam,0.000125,0.0001,30.611128568649292,1.7527100016593933,1.764659736442566,0.361725,0.3606,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,20,16,Sigmoid,CrossEntropyLoss,Adam,0.000125,0.0001,30.72364640235901,1.7446382010936736,1.770494891166687,0.36725,0.3547,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,21,16,Sigmoid,CrossEntropyLoss,Adam,6.25e-05,0.0001,31.536730766296387,1.7321652787685393,1.7407810214996338,0.372375,0.3651,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,22,16,Sigmoid,CrossEntropyLoss,Adam,6.25e-05,0.0001,31.465505838394165,1.7217337793827057,1.736479769706726,0.378575,0.3676,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,23,16,Sigmoid,CrossEntropyLoss,Adam,6.25e-05,0.0001,31.504847288131714,1.7165890755653381,1.7276346347808837,0.377025,0.3678,0,"num_neurons:[512, 256, 128, 64]"
