batch_size,learning_rate,momentum,time,loss_train,acc_train,loss_validate,acc_validate
1000,0.141,0.4,43.44389009475708,"[1.2798497087302236, 0.7098977520552581, 0.5847680570096185, 0.5246567109424196, 0.4879605930067017, 0.4626389273178966, 0.44389756627956106, 0.429314027590018, 0.4174643135655995, 0.40763993140306215, 0.3993010020643084, 0.39215765087633775, 0.38585722897265934, 0.3803150739753355, 0.37541043084168785, 0.37091608908474744, 0.36689931235171286, 0.3631894436815471, 0.3598093402108805, 0.35672003836148203, 0.3538237760588671, 0.3511599476516304, 0.3486167747617368, 0.3463063674061931, 0.34410206397532284, 0.342048672165226, 0.34008910024144323, 0.3382481582676366, 0.33650664508167505, 0.33485318297941596, 0.333252131040068, 0.3317444997959621, 0.3303085999981472, 0.32900907432842147, 0.32765034949280375, 0.3264068353960766, 0.32516608132020436, 0.3240242593699104, 0.3229377337479328, 0.3218523790292571, 0.32080410898988093, 0.31982711018047244, 0.3188506898615116, 0.31791845752383596, 0.3170105682167363, 0.3161834180555121, 0.31534518994999705, 0.31454414955037413, 0.3137263423212203, 0.31297834316361645]","[0.6469272727272727, 0.8272727272727274, 0.8514545454545452, 0.863181818181818, 0.8708363636363636, 0.8760181818181819, 0.8799454545454548, 0.8831272727272729, 0.886309090909091, 0.8884909090909093, 0.8908363636363636, 0.892127272727273, 0.8933636363636362, 0.8949454545454546, 0.8958727272727272, 0.8974909090909091, 0.8981090909090912, 0.8992363636363638, 0.8999272727272728, 0.9006181818181821, 0.9016545454545456, 0.9020909090909093, 0.9028727272727273, 0.9032000000000003, 0.9039818181818183, 0.9043090909090911, 0.9050909090909093, 0.9056909090909091, 0.9062909090909091, 0.906581818181818, 0.9070727272727275, 0.9074, 0.9079454545454547, 0.9083636363636362, 0.9086545454545455, 0.9089454545454545, 0.9093818181818181, 0.9097090909090909, 0.9101454545454544, 0.9104545454545456, 0.9110545454545456, 0.9110545454545456, 0.9112727272727272, 0.9116181818181818, 0.9120181818181817, 0.9120545454545452, 0.9123090909090908, 0.9124, 0.912781818181818, 0.9127818181818181]",0.25033129675037735,0.9324
1000,0.141,0.5,43.99101948738098,"[1.169462764990581, 0.6145749711633255, 0.5169388058812024, 0.47025997127448343, 0.44163933919027254, 0.4216380491901001, 0.4068261537975689, 0.39517378560681343, 0.3857456377019632, 0.37780778730369446, 0.3711312308040092, 0.36526998892375345, 0.36025846115722404, 0.355713940401009, 0.3516725625112044, 0.34799417267962984, 0.34471719382659155, 0.3416512064711468, 0.3388938856704384, 0.3363091416971578, 0.3339483491676501, 0.33173801368152683, 0.3296708773556337, 0.3277113634092333, 0.32585182384713884, 0.32415637782298334, 0.32252034197188445, 0.32100106060258493, 0.31954475769374946, 0.31820469840040344, 0.3168932554561951, 0.31560603310280916, 0.3144119812972872, 0.3132357452099262, 0.3121325908649525, 0.31109187243860925, 0.3101128045020529, 0.3091599819399319, 0.308159409644345, 0.30727952914876855, 0.30640112012530357, 0.3055873818233898, 0.30480696309234795, 0.3039701424859937, 0.3032616133835451, 0.30251663323304173, 0.3018089485677887, 0.30112931101974805, 0.30044886256003994, 0.2997456764392183]","[0.6892181818181817, 0.8464727272727269, 0.8662363636363638, 0.8750727272727272, 0.8810181818181819, 0.8858545454545456, 0.8892727272727272, 0.8922181818181817, 0.8942000000000002, 0.8958181818181817, 0.8974363636363637, 0.8987272727272728, 0.9000727272727275, 0.9010181818181819, 0.9020909090909093, 0.9031636363636364, 0.9041090909090908, 0.9050909090909093, 0.9059454545454546, 0.9064, 0.9073636363636364, 0.9077454545454546, 0.9084363636363636, 0.908818181818182, 0.9092181818181818, 0.91, 0.9101818181818181, 0.9106545454545453, 0.9111636363636364, 0.9113999999999999, 0.9119454545454547, 0.9121272727272728, 0.9121454545454544, 0.9128181818181821, 0.9130909090909088, 0.9134181818181816, 0.9137999999999997, 0.9136, 0.9142727272727272, 0.9142181818181816, 0.9144545454545452, 0.9147090909090909, 0.9151454545454544, 0.9150545454545453, 0.9152181818181819, 0.9155272727272726, 0.9157272727272726, 0.9157454545454545, 0.916018181818182, 0.9160909090909092]",0.24204898291385318,0.933
1000,0.141,0.55,43.77204990386963,"[1.0449257911041803, 0.5690059871552507, 0.48686038569256096, 0.4467505047966806, 0.42160483871586774, 0.40409325759957093, 0.3908014855431402, 0.3803579866608233, 0.37180644680898145, 0.36477195671646134, 0.3586295827602899, 0.35344725656882164, 0.3487864241428053, 0.3446747451435637, 0.34098028441933315, 0.3376338363456667, 0.3346104675174173, 0.331838150363315, 0.32928711911729586, 0.3269556755722985, 0.3247749273421402, 0.3227410751190522, 0.32080903598717453, 0.31910345070000856, 0.31748267917257494, 0.3158714803299642, 0.31442571642789474, 0.3130258011875909, 0.31169889568190073, 0.3104009113426902, 0.30920517147996324, 0.30800585615173054, 0.3069947871479025, 0.30598131882292584, 0.30490130015489725, 0.30397131561590107, 0.30306412836557933, 0.3021119439624816, 0.3013161265189944, 0.3004839203036594, 0.29966207577799225, 0.29892662280736154, 0.29816906020047257, 0.29745927319371374, 0.2967734304726887, 0.29615023867045076, 0.2954329349452085, 0.29485049267476027, 0.29421361354082093, 0.2935889898536726]","[0.729509090909091, 0.8551272727272726, 0.8706727272727273, 0.8793636363636366, 0.8849818181818182, 0.8894363636363638, 0.8930545454545457, 0.8953818181818184, 0.8977818181818182, 0.8986909090909093, 0.9004727272727273, 0.902018181818182, 0.9031818181818183, 0.9035636363636365, 0.9046181818181817, 0.9061090909090909, 0.9064545454545452, 0.9075454545454544, 0.9085272727272727, 0.9093272727272725, 0.9095636363636362, 0.9103272727272727, 0.9103818181818184, 0.9109999999999998, 0.9112363636363636, 0.9120545454545456, 0.9123454545454546, 0.9126181818181818, 0.9130727272727274, 0.9134363636363636, 0.9137272727272727, 0.914090909090909, 0.9142363636363635, 0.9145818181818183, 0.9148363636363637, 0.9151090909090908, 0.9155636363636362, 0.9156545454545456, 0.9161454545454546, 0.9162545454545453, 0.9164545454545452, 0.9168363636363636, 0.9170545454545453, 0.9170545454545453, 0.917090909090909, 0.9176545454545455, 0.9177090909090908, 0.9177272727272726, 0.9179272727272727, 0.9179999999999999]",0.23563131153591862,0.9352
1000,0.141,0.6,43.834582805633545,"[0.9718966149258801, 0.5343692005409855, 0.4620821811373521, 0.4260909498555049, 0.40359762249598047, 0.3877822687301313, 0.37578454673806333, 0.36637419022531226, 0.35866413720952883, 0.3522458713260401, 0.34666123313140945, 0.3418704468221311, 0.33764917127420707, 0.3339786600348098, 0.33065850889271664, 0.3276843275607846, 0.32489957392887364, 0.32237087309770734, 0.3200525600575708, 0.31794749001728867, 0.3159698436005859, 0.31426946933298355, 0.3124667665413163, 0.31088857023716004, 0.3093121802466521, 0.30789982146057865, 0.30657359045680044, 0.3053301192966407, 0.3041040851703944, 0.30292200470647085, 0.3019229917681577, 0.3009218513484577, 0.29985322267025, 0.29888610749955635, 0.2979835705980136, 0.29723340971079093, 0.2963276954612934, 0.29543113987886327, 0.294745880788705, 0.29387013478214496, 0.29323001394927084, 0.2926002466916069, 0.29188660883757583, 0.29122095762765066, 0.2905759271608463, 0.2900103392302143, 0.28939078660875556, 0.28883369256243, 0.288204177040157, 0.2877072249997134]","[0.7423454545454543, 0.8615818181818181, 0.8762727272727273, 0.8845999999999998, 0.8898909090909094, 0.8940363636363639, 0.8965272727272728, 0.8990727272727275, 0.9004545454545454, 0.9018181818181819, 0.9034727272727273, 0.904509090909091, 0.9060727272727274, 0.9070545454545454, 0.9080181818181817, 0.9084545454545455, 0.9091272727272727, 0.9097818181818181, 0.9106363636363636, 0.9111636363636363, 0.9121272727272728, 0.9123272727272728, 0.9126000000000001, 0.9127818181818182, 0.9136545454545454, 0.9141636363636363, 0.9146545454545454, 0.9146545454545454, 0.9151818181818183, 0.9156727272727273, 0.9157272727272726, 0.9159090909090909, 0.916109090909091, 0.9165636363636364, 0.917309090909091, 0.9173272727272728, 0.9171636363636363, 0.9176727272727272, 0.917981818181818, 0.918, 0.9182727272727272, 0.9186181818181819, 0.9186000000000001, 0.9188181818181819, 0.9191454545454546, 0.9195636363636364, 0.9194909090909089, 0.9200000000000002, 0.920109090909091, 0.9202181818181816]",0.2342150375329553,0.9364000000000001
1000,0.141,0.7,43.91965913772583,"[0.8477809394429753, 0.46771547251446444, 0.4143991483088516, 0.38735000396227237, 0.370213367826747, 0.3581137677583671, 0.3486304815727642, 0.34137944741081333, 0.3351941778480699, 0.33010705013762204, 0.32568522707666475, 0.32182457697234534, 0.3184659859191246, 0.3153614588119213, 0.31282865626646056, 0.3105537148932001, 0.30821737100252417, 0.30616801029238844, 0.30436748799455365, 0.30264227682393297, 0.30095277087116656, 0.2994231638371615, 0.298163385220135, 0.2968791766444769, 0.2955250907491459, 0.2943079270531004, 0.2932689888368957, 0.29221133673586747, 0.2912622420247915, 0.2902908971811397, 0.2894057741180076, 0.2885682524740054, 0.2876991347800434, 0.2869229302886044, 0.2861158726215982, 0.2853513981862067, 0.2847079597200173, 0.2840465093658044, 0.2833664442743151, 0.28277367042664664, 0.282007860394112, 0.28158942477552956, 0.280928846530567, 0.28044342683421963, 0.2799143812557441, 0.2792974524320946, 0.27884313050812987, 0.27840305891318506, 0.2779914881759297, 0.2774782642219968]","[0.770363636363636, 0.8745818181818181, 0.8868363636363635, 0.893090909090909, 0.8973454545454547, 0.9006181818181817, 0.9023454545454547, 0.9045636363636362, 0.9057818181818184, 0.907418181818182, 0.9088181818181819, 0.9098363636363636, 0.9107636363636364, 0.9119090909090909, 0.9127272727272725, 0.9131818181818182, 0.9142363636363636, 0.9148181818181818, 0.9154, 0.9157454545454545, 0.9161272727272728, 0.9162727272727272, 0.9169454545454545, 0.9170181818181818, 0.9174000000000001, 0.9183818181818181, 0.918290909090909, 0.9187818181818183, 0.9191090909090908, 0.9190909090909091, 0.9194181818181817, 0.9196181818181818, 0.9199818181818182, 0.9201090909090907, 0.9204909090909091, 0.9202727272727269, 0.9207090909090909, 0.9210363636363637, 0.9210909090909088, 0.9213090909090911, 0.9213818181818181, 0.9215090909090907, 0.9216727272727274, 0.9219818181818181, 0.9216727272727272, 0.922181818181818, 0.9222545454545452, 0.9221454545454546, 0.9225636363636365, 0.9223818181818181]",0.22752498853507036,0.9369999999999999
1000,0.141,0.8,43.657373905181885,"[0.7421942368721539, 0.4104587470118722, 0.3733560856899894, 0.3534724186277791, 0.3407876449485506, 0.33119804439168643, 0.32408195678665785, 0.31856008318231677, 0.31335487362930514, 0.3095418475079399, 0.3062995325564326, 0.3030557833577964, 0.3005016813072465, 0.2981282412068764, 0.2959554093479535, 0.29415245305072435, 0.29207736112079424, 0.2906051541168265, 0.28896542326046404, 0.2877763525074309, 0.28653195290568234, 0.28526371617559587, 0.284082317731672, 0.28299783590737154, 0.2821765331786101, 0.28104126740595, 0.2801125938012356, 0.2794277490450198, 0.2783825558878957, 0.2777304653688129, 0.2770291705087823, 0.2762780552231863, 0.2755246819104273, 0.275143605373406, 0.2742699327820171, 0.27358532530897844, 0.27308054585304253, 0.2724343445496311, 0.2719626709042738, 0.27152278060781365, 0.2708830907278748, 0.2703722953759635, 0.26990114489830414, 0.26962581452403067, 0.2689788682127334, 0.2686847322984986, 0.26819357475442673, 0.26783025226267854, 0.2675150221503938, 0.2670102249711035]","[0.786381818181818, 0.8875818181818181, 0.8962181818181821, 0.9004545454545454, 0.9039090909090912, 0.9073454545454545, 0.9097090909090909, 0.9108545454545455, 0.9122363636363636, 0.913381818181818, 0.9147454545454545, 0.9158909090909091, 0.9159818181818181, 0.9166727272727273, 0.9176545454545454, 0.9177454545454545, 0.9184363636363637, 0.9189454545454543, 0.9193454545454546, 0.9197272727272726, 0.9200363636363634, 0.9201454545454546, 0.9208727272727275, 0.9209272727272727, 0.9215090909090907, 0.9218, 0.9219636363636363, 0.9219818181818181, 0.9225636363636364, 0.9229272727272728, 0.923018181818182, 0.9230363636363635, 0.9234181818181818, 0.9236727272727275, 0.9235272727272725, 0.9235454545454546, 0.9238363636363635, 0.9245272727272726, 0.9242909090909089, 0.9247818181818183, 0.9249454545454545, 0.9247272727272726, 0.9245818181818184, 0.9255272727272728, 0.9250363636363635, 0.9252909090909092, 0.9256545454545455, 0.9256545454545454, 0.9258000000000002, 0.9257818181818183]",0.2218681825941628,0.9396000000000001
1000,0.141,0.9,44.03199529647827,"[0.6423850035835589, 0.35455145571189706, 0.32943816208167204, 0.31672926207417984, 0.3074287989358914, 0.30133738173976776, 0.2964100165269321, 0.2928457406329838, 0.28939866848456763, 0.28649979230311073, 0.28380342472586195, 0.2819267016968441, 0.2799382287076309, 0.2784805716060633, 0.27644594882177276, 0.27538212821452374, 0.2740419558298282, 0.27299625689755047, 0.27159760151406076, 0.2706394905372266, 0.26964106542101723, 0.26867314042261886, 0.2676840910995006, 0.26711062669132846, 0.26635357114413283, 0.26565047373705647, 0.2654518457783576, 0.2643249931870438, 0.2636442644004489, 0.2632333997231279, 0.262377240793172, 0.2623699116985056, 0.2610673605253173, 0.2610147334764485, 0.2604540180085472, 0.2600287831791626, 0.25919454255499536, 0.2592039878394779, 0.2585170195319142, 0.25792238790988475, 0.25744128933518745, 0.25736551145173914, 0.2567575672165849, 0.256544273480403, 0.25574986122919763, 0.2557065046076043, 0.25550415924151765, 0.25488280793854334, 0.25480751384601613, 0.25419967373971897]","[0.8047636363636361, 0.898818181818182, 0.9072727272727272, 0.9106363636363638, 0.9142545454545452, 0.9157818181818179, 0.916690909090909, 0.9178727272727272, 0.9195999999999996, 0.9200181818181815, 0.920890909090909, 0.9220363636363637, 0.9217999999999998, 0.9224727272727271, 0.9226727272727271, 0.9231636363636364, 0.9237272727272725, 0.9238000000000001, 0.9245090909090912, 0.9244545454545453, 0.9249454545454546, 0.9252181818181819, 0.9252727272727271, 0.9256545454545455, 0.9263454545454547, 0.9267454545454544, 0.9267999999999998, 0.9266363636363636, 0.927090909090909, 0.9270545454545455, 0.9273272727272726, 0.9271090909090908, 0.9271999999999999, 0.9273090909090911, 0.9273636363636363, 0.9278909090909092, 0.9278363636363636, 0.9282181818181817, 0.9281272727272727, 0.9284545454545453, 0.9289090909090908, 0.9286727272727273, 0.9288181818181815, 0.9288181818181817, 0.9292363636363635, 0.9290181818181817, 0.9293454545454545, 0.9291636363636363, 0.9293818181818183, 0.9295636363636366]",0.21910620723212562,0.9406000000000001
1000,0.141,0.99,44.322582483291626,"[0.8122522852521336, 0.7876739675274794, 0.7254287600727594, 0.6338257181264866, 0.5400981922888497, 0.45629504991400777, 0.3964922504431544, 0.3505849731459953, 0.32268698491717585, 0.30322543908379634, 0.28792733171180834, 0.2761818141551026, 0.2635277954294625, 0.2589954348057192, 0.2569209911263021, 0.2562686270193402, 0.2546419298653984, 0.2570626900769674, 0.25344866545475053, 0.25068975346096406, 0.2516907219556893, 0.2514230393404661, 0.2513383954365289, 0.2460015925976879, 0.24581571236058467, 0.24834582243011627, 0.25265738520574393, 0.25183614591366593, 0.2521496217124978, 0.2480384954075625, 0.24577090191508694, 0.24622051044562732, 0.24385822530692952, 0.24943848509764607, 0.24439769234307707, 0.24430341230916328, 0.24634110418346203, 0.24529865281089253, 0.2460989473566368, 0.24560346132516242, 0.2491293006905396, 0.24371123836325245, 0.24169101704170576, 0.24281561189342662, 0.23965458234831516, 0.24250034671900209, 0.24456306403119776, 0.24848717099283965, 0.2438461548779362, 0.24410343936613538]","[0.8036363636363638, 0.8948363636363638, 0.9033090909090908, 0.9046363636363636, 0.9082363636363634, 0.9127818181818181, 0.9164545454545455, 0.915727272727273, 0.919, 0.9196363636363634, 0.923690909090909, 0.9251636363636362, 0.9278363636363635, 0.9292545454545453, 0.9284181818181818, 0.9281454545454547, 0.9279636363636363, 0.9273454545454544, 0.9286727272727272, 0.9299636363636363, 0.9289818181818182, 0.9292727272727271, 0.9284545454545453, 0.9315272727272726, 0.9302000000000001, 0.9305272727272728, 0.9278363636363636, 0.9290545454545455, 0.9273272727272728, 0.9299818181818184, 0.9307636363636362, 0.9301272727272728, 0.9312727272727273, 0.9297090909090909, 0.9310181818181819, 0.9308363636363635, 0.9298727272727273, 0.9303454545454547, 0.9296727272727273, 0.9301454545454547, 0.9284, 0.930818181818182, 0.9307272727272728, 0.9319090909090907, 0.932309090909091, 0.9322181818181816, 0.9298727272727274, 0.9286727272727272, 0.9303454545454547, 0.9303818181818181]",0.24222007753167998,0.937
1000,0.151,0.01,44.01858353614807,"[2.4032576150599465, 2.3078896290189883, 2.219995275231296, 2.1386127177225314, 2.062978322955896, 1.9924912620270816, 1.9266730786245367, 1.8651052060654738, 1.807449932631627, 1.7533970182188627, 1.7026840498646796, 1.6550693076176346, 1.6103267256119094, 1.568253269175091, 1.5286670419641395, 1.491382620613876, 1.456242638053866, 1.4230979767531144, 1.3918019790688143, 1.362227231931516, 1.3342594238878887, 1.3077757262800656, 1.282681478264232, 1.2588772432301105, 1.2362753884531719, 1.2147933821972954, 1.1943567318234503, 1.1748982612953813, 1.1563499935457267, 1.1386534293192458, 1.121754479529295, 1.1056052643163237, 1.0901543119425583, 1.075360266292314, 1.0611857519189227, 1.0475920262038019, 1.034544145254829, 1.0220101065831768, 1.0099640996796908, 0.998373582340549, 0.9872155692896277, 0.9764666805058345, 0.9661027580320762, 0.9561077268081025, 0.9464575565452028, 0.9371373582518239, 0.9281285477937559, 0.9194167556100257, 0.9109867310996879, 0.9028250746331211]","[0.11736363636363635, 0.1493818181818182, 0.19363636363636363, 0.24321818181818183, 0.2948181818181818, 0.3451272727272727, 0.39256363636363634, 0.4350545454545455, 0.4742545454545454, 0.5068, 0.5346363636363636, 0.5586909090909091, 0.5811636363636363, 0.6008000000000001, 0.6170727272727273, 0.6322727272727272, 0.6460545454545454, 0.6584363636363637, 0.6696909090909092, 0.6803272727272729, 0.6896000000000001, 0.6978363636363638, 0.705690909090909, 0.7133090909090909, 0.719581818181818, 0.7258727272727272, 0.7313454545454547, 0.7360909090909091, 0.740981818181818, 0.7451818181818183, 0.7494545454545452, 0.753618181818182, 0.7570727272727275, 0.760309090909091, 0.7639636363636365, 0.7669090909090909, 0.7702363636363639, 0.773509090909091, 0.7761818181818183, 0.7787090909090908, 0.7812000000000001, 0.7832, 0.7854727272727274, 0.7878181818181821, 0.7897818181818184, 0.7916909090909092, 0.7938545454545456, 0.7957272727272727, 0.7974181818181818, 0.7990727272727272]",0.8184075526301873,0.8464
1000,0.151,0.1,43.448246002197266,"[2.0595410660894444, 1.491377946022507, 1.1960491027318563, 1.0237617100240521, 0.9124044415788521, 0.8345790776227305, 0.7768822161600333, 0.7322437461819932, 0.6965525901217913, 0.6672437102370579, 0.6426986485973749, 0.6217740351430476, 0.6037026340407579, 0.5878912889957701, 0.5739335118635459, 0.5614982876792223, 0.5503307573852321, 0.5402375920164869, 0.5310606756549706, 0.5226647448521982, 0.5149434708765365, 0.5078424889020645, 0.5012525288633827, 0.4951336678928728, 0.4894206220111671, 0.4840784385280353, 0.4790693260343387, 0.47435891358090293, 0.46992058800033937, 0.46572847989730504, 0.46176067753442784, 0.45799719901270886, 0.4544223029934278, 0.45101830895968864, 0.4477748685311782, 0.44467818849813384, 0.4417239368683497, 0.43888882446190036, 0.4361795722553035, 0.4335712760944111, 0.43106767148831515, 0.4286652319690161, 0.4263557022597166, 0.4241240599394848, 0.42197311227767514, 0.4198984147489039, 0.4178937094086131, 0.4159580847163244, 0.4140825607813995, 0.41227354588162757]","[0.2999818181818182, 0.6283636363636365, 0.7333272727272727, 0.7746000000000001, 0.7972181818181817, 0.8105818181818182, 0.8215272727272727, 0.829690909090909, 0.8357999999999999, 0.8411454545454546, 0.8458727272727273, 0.849490909090909, 0.8524363636363635, 0.8551999999999997, 0.8578181818181817, 0.8596545454545452, 0.862218181818182, 0.8641636363636367, 0.8658545454545453, 0.8674909090909092, 0.8689636363636363, 0.8704000000000002, 0.8716181818181817, 0.8729818181818181, 0.8740545454545453, 0.8748363636363637, 0.8760181818181818, 0.8766909090909092, 0.8777090909090908, 0.8784545454545455, 0.8791636363636364, 0.8800000000000002, 0.8807090909090909, 0.881709090909091, 0.8824545454545453, 0.8830000000000001, 0.8834727272727275, 0.8841090909090908, 0.8845454545454544, 0.8852909090909091, 0.8857636363636362, 0.8860181818181818, 0.8864000000000001, 0.8869272727272728, 0.8869454545454546, 0.8874909090909092, 0.8878363636363639, 0.8879454545454545, 0.8885636363636366, 0.8888363636363636]",0.3289885524184689,0.9142000000000001
1000,0.151,0.2,43.84795355796814,"[1.6895677375841496, 1.0495393492238079, 0.8302052701118806, 0.720400127433526, 0.6533615526444823, 0.6075348430936046, 0.5738884556759196, 0.5479132245474359, 0.5271789004766169, 0.5100734533551488, 0.4957206965931175, 0.48345857165807893, 0.4728068714540873, 0.4634533374486713, 0.4551450063912151, 0.44773629784490504, 0.44103863343236843, 0.4349594668211763, 0.42941489023735435, 0.42431777522132996, 0.41963137990043214, 0.4152942134761157, 0.41125167855401096, 0.4074700796383308, 0.40393972754285895, 0.4006399470297687, 0.39752603669856246, 0.3946087713249943, 0.39182488929828496, 0.38918307877614805, 0.3867030684760897, 0.3843223793370529, 0.38206833820361047, 0.37990311437049706, 0.3778500272716733, 0.3758810156242898, 0.3739927306091614, 0.3721846753958306, 0.370454365132228, 0.36876692832952046, 0.3671786182822844, 0.3656204300126539, 0.3641276935682232, 0.3627017517092818, 0.36129325202722884, 0.35997261038231765, 0.3586493617661251, 0.3574008451529692, 0.35618052635107383, 0.3549851878332665]","[0.5191272727272728, 0.7598181818181818, 0.8077090909090912, 0.8285818181818181, 0.8414545454545455, 0.8499090909090908, 0.8557636363636365, 0.8605818181818179, 0.8641272727272726, 0.8669636363636365, 0.8701272727272729, 0.8727818181818182, 0.8749090909090911, 0.876418181818182, 0.8780000000000001, 0.8795090909090909, 0.8809818181818183, 0.8821636363636365, 0.8832363636363637, 0.884709090909091, 0.8856545454545456, 0.8863636363636364, 0.8870545454545454, 0.8883454545454545, 0.8887272727272728, 0.8898363636363636, 0.8903636363636364, 0.8906545454545454, 0.8918727272727275, 0.8922363636363638, 0.8925636363636366, 0.8936545454545456, 0.8941454545454545, 0.8945090909090909, 0.8951272727272729, 0.8955272727272727, 0.8959636363636367, 0.8962545454545455, 0.8970181818181819, 0.8970545454545453, 0.8977636363636365, 0.8979818181818183, 0.8985272727272728, 0.8988545454545456, 0.8995454545454544, 0.8996000000000001, 0.9000545454545459, 0.9006545454545456, 0.9009818181818182, 0.9015818181818184]",0.281487010601437,0.9260000000000002
1000,0.151,0.3,44.40273404121399,"[1.4175513931702937, 0.8120010885312112, 0.6582560629791662, 0.5840952372734075, 0.5389405696569667, 0.5078810497599013, 0.4848971842775106, 0.4671299014325048, 0.45272265801763184, 0.4407573041186835, 0.43072365745855257, 0.42202776585520857, 0.4144962858670212, 0.40781745902473315, 0.4018797944627634, 0.396496834505582, 0.39167497847875615, 0.38726298887100413, 0.38319986459636807, 0.3794734047649372, 0.3760211932990269, 0.3728247712773267, 0.3698409774927464, 0.3670659019456365, 0.36443594746607716, 0.36198278012491014, 0.35963960018235974, 0.3574347497827483, 0.3553784093501511, 0.35341368124853845, 0.35154811989727514, 0.34973894996307026, 0.3480513367249658, 0.3464253731692278, 0.3448877622242495, 0.34336466959903245, 0.34191671586256595, 0.3405708872225332, 0.3392306799350248, 0.33797766086758324, 0.3367546961919389, 0.33557363692461367, 0.33443954817933286, 0.33335601778899476, 0.33228318761359155, 0.3312493631474754, 0.3302644843794681, 0.32928520038602377, 0.3283501217734943, 0.3274697306541831]","[0.6308545454545453, 0.8176181818181818, 0.8424363636363636, 0.8539818181818182, 0.8622363636363636, 0.8673090909090907, 0.8721818181818183, 0.8765636363636363, 0.8801090909090908, 0.8820727272727273, 0.8842545454545456, 0.8863818181818183, 0.8879272727272728, 0.8892727272727273, 0.8904000000000002, 0.8915090909090909, 0.8925272727272728, 0.8936000000000001, 0.8947454545454545, 0.8957090909090911, 0.8964727272727275, 0.897418181818182, 0.8981636363636366, 0.8987272727272728, 0.8992909090909094, 0.8999818181818182, 0.9006909090909093, 0.9013272727272729, 0.9018545454545454, 0.9024181818181819, 0.902690909090909, 0.9032545454545455, 0.9037272727272728, 0.903909090909091, 0.9045454545454547, 0.9049272727272729, 0.9053272727272728, 0.9057454545454546, 0.9059999999999999, 0.9063818181818182, 0.9065999999999999, 0.9068363636363638, 0.9072, 0.9074727272727273, 0.9077454545454547, 0.9079999999999999, 0.9079636363636364, 0.908490909090909, 0.9085636363636365, 0.9090545454545454]",0.261403092092249,0.9296
1000,0.151,0.4,44.16822099685669,"[1.273995609730061, 0.6967874395803128, 0.5748634113316952, 0.5161997496240774, 0.48045710375936274, 0.4558342728273143, 0.43756814694633434, 0.42328491791305833, 0.4118119070883574, 0.40220298438340407, 0.3941329468433897, 0.3871786286087434, 0.3810724363506642, 0.37566819792274914, 0.3708491406024777, 0.36653454991403683, 0.36263570654039606, 0.35899802090754773, 0.35576294825729204, 0.35271102715918135, 0.34991547127179373, 0.347341406592234, 0.34490695457393183, 0.34260661563575645, 0.34044474302329364, 0.3385063849014837, 0.336592250330209, 0.33480711029134924, 0.3331370194727896, 0.33149814337424294, 0.32999341995708187, 0.3285211636890928, 0.3271802311771716, 0.3258272123270223, 0.3245825407415761, 0.32333106343378043, 0.32215330814548726, 0.32100490267313286, 0.31999980563036573, 0.3189229179966012, 0.31794554069603437, 0.3169587090984143, 0.3160664520842667, 0.3151490268436804, 0.31429055480937135, 0.31344200066383926, 0.3126608337906217, 0.3118398106128271, 0.3111051910696934, 0.3103576415397871]","[0.6568545454545455, 0.8316909090909091, 0.854909090909091, 0.8663636363636363, 0.8738363636363637, 0.8785636363636363, 0.8826727272727274, 0.8854363636363639, 0.8878363636363636, 0.8902909090909094, 0.8922363636363638, 0.8936545454545456, 0.8951636363636365, 0.8965818181818183, 0.8974545454545456, 0.8987090909090911, 0.8994909090909091, 0.9004000000000002, 0.9009818181818183, 0.9018909090909091, 0.9028727272727273, 0.9035272727272727, 0.9039818181818181, 0.9045090909090912, 0.905072727272727, 0.9057636363636362, 0.9058909090909092, 0.9066181818181819, 0.9068, 0.9073636363636365, 0.9078727272727272, 0.9086727272727272, 0.9089999999999999, 0.9095090909090909, 0.909618181818182, 0.9099090909090911, 0.9104727272727273, 0.9107636363636363, 0.9109272727272729, 0.9113454545454546, 0.9115272727272725, 0.9116363636363637, 0.912, 0.9122363636363636, 0.9125272727272727, 0.9128727272727274, 0.9129636363636364, 0.9131636363636364, 0.9131636363636363, 0.9135818181818183]",0.2485442801175844,0.9306000000000001
