net_function,active_function,loss_function,optimizer_function,weight_decay,momentum,use_lr_scheduler,epoch,val_loss,val_dsc
UNet,ReLU,DiceLoss,SGD,0,0.9,FALSE,13,0.914759327,0.264990905
UNet,ReLU,DiceLoss,SGD,0,0.9,FALSE,14,0.909727883,0.365712572
UNet,ReLU,DiceLoss,SGD,0,0.9,FALSE,15,0.904068297,0.404154049
UNet,ReLU,DiceLoss,SGD,0,0.9,FALSE,16,0.897709903,0.48880755
UNet,ReLU,DiceLoss,SGD,0,0.9,FALSE,17,0.890497208,0.500164834
UNet,ReLU,DiceLoss,SGD,0,0.9,FALSE,18,0.882251152,0.511658647
UNet,ReLU,DiceLoss,SGD,0,0.9,FALSE,19,0.872893203,0.522229431
UNet,ReLU,DiceLoss,SGD,0,0.9,FALSE,20,0.862349956,0.574847484
UNet,ReLU,DiceLoss,SGD,0,0.9,FALSE,21,0.850362244,0.676193717
UNet,ReLU,DiceLoss,SGD,0,0.9,FALSE,22,0.836542104,0.764507515
UNet,ReLU,DiceLoss,SGD,0,0.9,FALSE,23,0.820655397,0.765413604
UNet,ReLU,DiceLoss,SGD,0,0.9,FALSE,24,0.802586609,0.76456385
UNet,ReLU,DiceLoss,SGD,0,0.9,FALSE,25,0.782597423,0.761987341
UNet,ReLU,DiceLoss,SGD,0,0.9,FALSE,26,0.76122173,0.757901645
UNet,ReLU,DiceLoss,SGD,0,0.9,FALSE,27,0.739764063,0.752866674
UNet,ReLU,DiceLoss,SGD,0,0.9,FALSE,28,0.719218544,0.748207281
UNet,ReLU,DiceLoss,SGD,0,0.9,FALSE,29,0.700314584,0.744407822
UNet,ReLU,DiceLoss,SGD,0,0.9,FALSE,30,0.68321553,0.741529561
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,1,0.940979007,0.178399142
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,2,0.916318717,0.283597904
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,3,0.861119492,0.537838221
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,4,0.719541254,0.767506024
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,5,0.575821783,0.753471022
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,6,0.53298823,0.756731305
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,7,0.51109711,0.756781189
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,8,0.502639251,0.768486865
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,9,0.488647461,0.780362098
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,10,0.481863493,0.78646378
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,11,0.458870053,0.782012823
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,12,0.449417878,0.79276
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,13,0.407509804,0.791782052
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,14,0.401384322,0.80067468
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,15,0.408588162,0.800690859
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,16,0.38672087,0.790712004
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,17,0.377037261,0.791905305
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,18,0.389675172,0.766941889
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,19,0.387505622,0.764462911
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,20,0.395173992,0.786416004
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,21,0.400903194,0.791339832
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,22,0.367026897,0.793256612
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,23,0.373310373,0.800869265
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,24,0.408314875,0.80019809
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,25,0.382836535,0.796607402
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,26,0.400304939,0.79715927
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,27,0.37920345,0.785342233
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,28,0.38081281,0.80200542
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,29,0.374507549,0.800125162
UNet,ReLU,DiceLoss,SGD,0,0.99,FALSE,30,0.357510079,0.800729682
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,1,0.971270047,0.0771062
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,2,0.96823025,0.415769494
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,3,0.965282281,0.590026407
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,4,0.962463677,0.689879952
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,5,0.959857387,0.715663793
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,6,0.957513926,0.605298563
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,7,0.955434998,0.494985236
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,8,0.953602822,0.398434961
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,9,0.951991975,0.388180779
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,10,0.950572689,0.37881317
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,11,0.949322275,0.297223753
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,12,0.948225467,0.296523776
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,13,0.947248289,0.284007781
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,14,0.946372276,0.280097077
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,15,0.945582975,0.277298006
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,16,0.944869226,0.277307512
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,17,0.944222243,0.314144064
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,18,0.94363407,0.310361776
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,19,0.943102289,0.306423587
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,20,0.942618736,0.304427218
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,21,0.942181916,0.296344718
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,22,0.941786905,0.289125557
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,23,0.941432235,0.288198966
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,24,0.941115618,0.301591924
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,25,0.940835184,0.299313969
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,26,0.940589201,0.298314987
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,27,0.940375882,0.297840464
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,28,0.940194215,0.297248844
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,29,0.940042561,0.296322015
UNet,ReLU,DiceLoss,SGD,0,0,TRUE,30,0.939921393,0.295818583
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,1,0.962273802,0.058362556
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,2,0.956309472,0.064873349
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,3,0.953652998,0.07487852
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,4,0.951922147,0.084598748
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,5,0.950454178,0.094230002
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,6,0.94911329,0.103306229
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,7,0.947850818,0.111729436
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,8,0.946626944,0.120464092
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,9,0.945416811,0.127272634
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,10,0.944206008,0.133911621
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,11,0.942985049,0.140386551
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,12,0.94174873,0.146751698
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,13,0.940491046,0.153343721
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,14,0.939213415,0.160115202
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,15,0.937940768,0.167253456
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,16,0.936694883,0.173079374
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,17,0.93548479,0.174173039
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,18,0.934310811,0.179384078
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,19,0.933174704,0.184060027
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,20,0.93208154,0.188421162
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,21,0.93103396,0.193590667
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,22,0.930037252,0.199467856
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,23,0.9290969,0.205892587
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,24,0.928218135,0.210175959
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,25,0.927405951,0.213940076
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,26,0.926664614,0.218711123
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,27,0.925998844,0.221453771
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,28,0.925413506,0.227115686
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,29,0.924913472,0.22917928
UNet,ReLU,DiceLoss,SGD,0,0.9,TRUE,30,0.924501814,0.231838384
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,1,0.938358395,0.201096704
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,2,0.909389876,0.267673414
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,3,0.843228627,0.494314985
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,4,0.691795778,0.766025289
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,5,0.57649636,0.741477219
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,6,0.544664369,0.73228633
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,7,0.539872737,0.720518028
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,8,0.524192413,0.741002026
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,9,0.506342854,0.733235142
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,10,0.50517957,0.786478286
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,11,0.452356392,0.777658921
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,12,0.449778792,0.788942405
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,13,0.412706667,0.790531607
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,14,0.417247335,0.777393454
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,15,0.400303591,0.793386797
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,16,0.394922509,0.784817413
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,17,0.402220428,0.795186229
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,18,0.379714398,0.797342306
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,19,0.392177707,0.798633192
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,20,0.39160886,0.789518434
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,21,0.397746322,0.783070002
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,22,0.393950372,0.778672866
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,23,0.386381229,0.780711893
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,24,0.382390295,0.785721437
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,25,0.383185114,0.785361793
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,26,0.375970026,0.795163551
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,27,0.376659992,0.798076846
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,28,0.3756216,0.797608585
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,29,0.383112601,0.794827457
UNet,ReLU,DiceLoss,SGD,0,0.99,TRUE,30,0.385391658,0.80073817
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,1,0.970101862,0.025323441
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,2,0.968401358,0.02537084
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,3,0.967035785,0.025407167
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,4,0.96592451,0.025473525
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,5,0.964995787,0.025644818
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,6,0.964193937,0.025954304
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,7,0.963482218,0.026552567
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,8,0.96284018,0.027518153
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,9,0.96225774,0.028667112
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,10,0.9617275,0.029655966
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,11,0.961244893,0.030626302
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,12,0.960805961,0.031871753
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,13,0.960405835,0.033906654
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,14,0.960039133,0.036835904
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,15,0.959701308,0.040614382
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,16,0.959387654,0.043802702
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,17,0.959094876,0.046605114
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,18,0.958819276,0.048805361
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,19,0.958558156,0.050550202
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,20,0.958309131,0.051984183
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,21,0.958070678,0.053369205
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,22,0.95784057,0.05402801
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,23,0.957618001,0.054584699
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,24,0.957401877,0.055014178
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,25,0.957191629,0.055391654
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,26,0.956986805,0.055742049
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,27,0.956786735,0.056097678
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,28,0.95659099,0.056578349
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,29,0.956399358,0.056914929
UNet,ReLU,DiceLoss,SGD,0.0001,0,FALSE,30,0.956211732,0.057166765
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,1,0.962626136,0.028119248
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,2,0.960318335,0.03698474
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,3,0.958953957,0.04886658
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,4,0.957911625,0.053861333
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,5,0.956991445,0.056462776
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,6,0.956096084,0.05824435
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,7,0.955205199,0.059864389
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,8,0.954331296,0.061504983
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,9,0.953499519,0.063321079
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,10,0.952697606,0.065298475
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,11,0.951888479,0.067436134
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,12,0.951062015,0.069709126
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,13,0.950212791,0.07210546
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,14,0.949332876,0.074659689
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,15,0.948415682,0.077298874
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,16,0.947459539,0.080084361
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,17,0.946455694,0.0830773
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,18,0.945397644,0.086306562
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,19,0.944278856,0.089940783
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,20,0.943091483,0.094245403
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,21,0.941827615,0.099683042
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,22,0.940478873,0.106505315
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,23,0.93903577,0.114508905
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,24,0.937486813,0.125476126
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,25,0.935821059,0.135517423
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,26,0.934029931,0.146903301
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,27,0.93211027,0.161251757
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,28,0.930065538,0.180334816
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,29,0.927902957,0.198278945
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,FALSE,30,0.925631191,0.217312152
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,1,0.93332451,0.22070707
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,2,0.899247124,0.322247363
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,3,0.816668235,0.770015396
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,4,0.651183154,0.75361188
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,5,0.569028965,0.730312987
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,6,0.532374697,0.742752345
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,7,0.51178872,0.754259587
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,8,0.484960457,0.77448214
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,9,0.468826075,0.782366557
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,10,0.452838906,0.776883128
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,11,0.461729495,0.798149804
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,12,0.404035653,0.798448759
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,13,0.374586066,0.799775029
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,14,0.377040176,0.786495189
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,15,0.378447922,0.797130335
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,16,0.393403016,0.790221567
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,17,0.375685754,0.791668175
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,18,0.37844256,0.79758414
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,19,0.3802074,0.794201309
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,20,0.381031851,0.793673674
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,21,0.388892267,0.799954077
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,22,0.416683779,0.800007966
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,23,0.398736627,0.800053062
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,24,0.365632585,0.78707986
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,25,0.392502751,0.801068004
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,26,0.391763531,0.799670098
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,27,0.389084478,0.778063095
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,28,0.385681953,0.777481274
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,29,0.377923616,0.791261256
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,FALSE,30,0.376151996,0.803226518
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,1,0.966963141,0.340349121
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,2,0.963650357,0.376600114
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,3,0.960904638,0.258574644
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,4,0.958720539,0.27265426
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,5,0.956989274,0.282712609
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,6,0.95559452,0.273619297
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,7,0.954444391,0.266109802
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,8,0.953465853,0.261867079
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,9,0.952613987,0.255273794
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,10,0.951866346,0.250892714
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,11,0.951196424,0.246841754
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,12,0.950588893,0.25713113
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,13,0.950031811,0.254428653
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,14,0.949515224,0.250107389
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,15,0.949032684,0.247592832
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,16,0.948580376,0.24282822
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,17,0.948155778,0.240852428
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,18,0.947758479,0.238024253
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,19,0.947387667,0.235969094
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,20,0.947043992,0.234469943
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,21,0.946726984,0.235239621
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,22,0.946436973,0.233862487
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,23,0.946173236,0.232512793
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,24,0.945936674,0.231655674
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,25,0.945726,0.230965868
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,26,0.945540965,0.230249977
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,27,0.945380276,0.229522896
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,28,0.945242998,0.258465975
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,29,0.945128793,0.257305274
UNet,ReLU,DiceLoss,SGD,0.0001,0,TRUE,30,0.94503718,0.257085908
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,1,0.966459916,0.028480868
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,2,0.960601741,0.033836476
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,3,0.957562782,0.049337251
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,4,0.955585185,0.075801526
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,5,0.953898214,0.08992913
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,6,0.952359197,0.096223096
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,7,0.950931742,0.102872963
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,8,0.94955943,0.111229448
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,9,0.948218936,0.120748606
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,10,0.946893905,0.130111531
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,11,0.945591663,0.138547732
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,12,0.944314094,0.146626394
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,13,0.943040008,0.153258058
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,14,0.941768536,0.159770246
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,15,0.940520099,0.167124451
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,16,0.93931281,0.1745772
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,17,0.938152554,0.183340217
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,18,0.937043014,0.191727917
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,19,0.93598034,0.200333153
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,20,0.93496166,0.208814321
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,21,0.933987825,0.218214847
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,22,0.933062772,0.225914027
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,23,0.932191829,0.234653373
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,24,0.931375665,0.241277949
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,25,0.930619138,0.248829298
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,26,0.929924803,0.255295384
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,27,0.929296261,0.260122327
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,28,0.928741344,0.264681802
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,29,0.928266514,0.268705082
UNet,ReLU,DiceLoss,SGD,0.0001,0.9,TRUE,30,0.927874923,0.274209158
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,1,0.935226086,0.228611212
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,2,0.903959655,0.321361933
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,3,0.842217985,0.576729537
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,4,0.705563721,0.766487398
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,5,0.582145529,0.743458979
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,6,0.53066353,0.755056154
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,7,0.519812658,0.749150924
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,8,0.504030665,0.761712299
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,9,0.499661897,0.758552413
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,10,0.476691059,0.773221969
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,11,0.456060114,0.785597905
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,12,0.445649527,0.773170431
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,13,0.446371473,0.785333196
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,14,0.429191626,0.76041384
